@T,table,,,,,,,,
Created,2018-11-09 16:31,,,,,,,,
Author,HortonMachine library,,,,,,,,
@H,timestamp,value_1,value_1,value_1,value_1,value_1,value_1,value_1,value_1
ID,,1,1,1,1,1,1,1,1
Type,Date,Double,Double,Double,Double,Double,Double,Double,Double
Format,yyyy-MM-dd HH:mm,Latent Heat Shadow (W/m2),Latent Heat Shadow (mm),Latent Heat Sun (W/m2),Latent Heat Sun (mm),ET FAO (W/m2),ET FAO (mm),ET PT (W/m2),ET PT (mm)
,2018-06-11 11:00,87.1967762271,0.1281258753,168.9066755097,0.2481894007,45.4583382015,0.0667959255,118.0848437812,0.1735124235
,2018-06-11 12:00,97.6556839169,0.1434940662,243.0740743765,0.3571700685,84.899952445,0.1247509505,221.0186437954,0.3247620888
,2018-06-11 13:00,116.5275493564,0.1712241542,279.7039955598,0.4109936261,94.8194867173,0.1393265927,247.1126353405,0.3631042805
,2018-06-11 14:00,83.2329511383,0.1223014792,109.8060125314,0.1613476103,12.9279807932,0.0189962167,32.6850842881,0.0480270626
,2018-06-11 15:00,63.3664339658,0.0931098622,126.9561320951,0.1865477859,41.3632527286,0.0607786571,107.7159625993,0.1582765165
,2018-06-11 16:00,85.3889028533,0.1254694083,122.1701736438,0.1795153572,32.1846291575,0.0472917,82.8008018404,0.1216664843
,2018-06-11 17:00,72.6739465963,0.1067862072,80.8778438102,0.1188409134,18.6412341018,0.0273912011,46.9578105938,0.0689992319
,2018-06-11 18:00,60.0131434862,0.0881825782,42.4347653986,0.0623531247,7.2949978811,0.0107191806,18.1385150999,0.026652512
,2018-06-11 19:00,34.123675868,0.0501409115,7.3618910362,0.0108174725,0.035967838,5.28507007371186E-05,0,0
,2018-06-11 20:00,0,0,0,0,0.0379644989,5.57845697981218E-05,0,0
,2018-06-11 21:00,0,0,0,0,0.0070612547,1.03757211854766E-05,0,0
,2018-06-11 22:00,0,0,0,0,0.0132486442,1.94673955341739E-05,0,0
,2018-06-11 23:00,0,0,0,0,0,0,0,0
,2018-06-12 00:00,0,0,0,0,0,0,0,0
,2018-06-12 01:00,0,0,0,0,0.010379954,1.52521772967842E-05,0,0
,2018-06-12 02:00,0,0,0,0,0.0008413244,1.23623180371769E-06,0,0
,2018-06-12 03:00,0,0,0,0,0.0074487372,1.09450832751002E-05,0,0
,2018-06-12 04:00,0,0,0,0,0.0018146368,2.66640505823047E-06,0,0
,2018-06-12 05:00,17.4214657474,0.0255988884,8.2723885299,0.0121553464,0.0042355748,6.22370173135884E-06,0,0
,2018-06-12 06:00,19.4952773839,0.0286461219,22.9214331328,0.0336804732,5.0558777298,0.0074290448,12.5169232341,0.0183922137
,2018-06-12 07:00,33.6322847807,0.0494188674,54.2779082487,0.0797552938,15.7843837645,0.0231933802,39.375700864,0.0578581727
,2018-06-12 08:00,38.0961541925,0.0559780225,59.7837185046,0.0878454639,14.1031046149,0.0207229292,35.3141900231,0.0518902384
,2018-06-12 09:00,27.4764556173,0.0403735674,57.4408610384,0.0844028979,15.8073849701,0.0232271779,40.1800064593,0.0590400095
,2018-06-12 10:00,49.0522601135,0.0720767904,84.1554305625,0.1236569592,20.3138014078,0.029848851,53.0957442996,0.0780182365
,2018-06-12 11:00,75.9351616936,0.1115781968,173.8971434701,0.2555223333,59.5054341323,0.0874365563,155.2046825047,0.22805586
,2018-06-12 12:00,86.3254491986,0.126845558,186.3083943727,0.2737592734,56.8024702334,0.0834648542,147.0272705047,0.2160400709
,2018-06-12 13:00,72.6046546734,0.1066843905,177.3668258545,0.2606206421,60.0893818782,0.0882946019,153.8202438419,0.2260215828
,2018-06-12 14:00,25.7793331045,0.0378798364,32.9640441348,0.0484369628,0.1094596394,0.0001608387,0,0
,2018-06-12 15:00,10.7419786659,0.0157841319,13.1052782175,0.0192567353,0.0186262473,2.73691797639117E-05,0,0
,2018-06-12 16:00,9.885588602,0.0145257628,46.3893309642,0.0681639149,18.1341841315,0.0266461481,45.492347326,0.0668458981
,2018-06-12 17:00,29.8885154969,0.0439178187,70.9002666698,0.1041799837,25.7302245344,0.0378076769,63.963097612,0.0939865924
,2018-06-12 18:00,23.9890508518,0.0352492176,35.9560185689,0.0528333334,10.0546356227,0.0147741585,24.9837438603,0.0367108073
,2018-06-12 19:00,1.7992057662,0.0026437309,3.1943951618,0.0046938051,0.0002383108,3.50170978156762E-07,0,0
,2018-06-12 20:00,0,0,0,0,0.0009084438,1.33485618748443E-06,0,0
,2018-06-12 21:00,0,0,0,0,-0.005295546,-7.78121051210639E-06,0,0
,2018-06-12 22:00,0,0,0,0,-0.001494232,-2.19560622071728E-06,0,0
,2018-06-12 23:00,0,0,0,0,-0.0021470072,-3.15478607397446E-06,0,0
,2018-06-13 00:00,0,0,0,0,0.0258471115,3.79794291228278E-05,0,0
,2018-06-13 01:00,0,0,0,0,-0.0028322341,-4.16165004529837E-06,0,0
,2018-06-13 02:00,0,0,0,0,-0.0034750527,-5.1061998170902E-06,0,0
,2018-06-13 03:00,0,0,0,0,-0.0022470977,-3.3018578785252E-06,0,0
,2018-06-13 04:00,0,0,0,0,-0.0026427847,-3.88327551261542E-06,0,0
,2018-06-13 05:00,3.3526805085,0.0049263877,7.884033916,0.0115847029,-0.0029262703,-4.29982581009937E-06,0,0
,2018-06-13 06:00,7.2349356358,0.0106309258,24.3383086354,0.0357624127,7.2030679758,0.0105840999,17.9129462723,0.0263210639
,2018-06-13 07:00,13.0503504703,0.0191760252,36.8037387538,0.0540789631,13.6723486873,0.0200899817,33.8785235656,0.0497806877
,2018-06-13 08:00,18.101416758,0.0265980001,45.0927056729,0.0662586696,14.1975571357,0.0208617166,35.2337653179,0.0517720633
,2018-06-13 09:00,32.2542077265,0.0473939379,95.8673734024,0.1408663446,36.6048401108,0.0537867038,91.7996553698,0.1348892895
,2018-06-13 10:00,35.8918017388,0.052738974,102.6210101339,0.1507900557,36.8227314543,0.0541068707,91.464047488,0.1343961514
,2018-06-13 11:00,58.0134983619,0.0852443241,151.7844670302,0.2230302373,50.1508241263,0.0736910069,125.4012464294,0.184263056
,2018-06-13 12:00,72.1583591961,0.1060286094,171.5308581772,0.2520453426,52.8806550875,0.0777021871,133.3327195783,0.1959174655
,2018-06-13 13:00,70.2517618794,0.1032270787,176.6083715338,0.2595061786,58.9538614517,0.0866260821,149.1430816274,0.2191490179
,2018-06-13 14:00,112.9104894013,0.1659092905,190.9937427238,0.2806438669,47.3216816648,0.0695338996,123.0723388582,0.1808409877
,2018-06-13 15:00,61.0504948578,0.0897068496,66.1397595253,0.0971849528,1.601036191,0.002352543,3.4976378959,0.0051393863
,2018-06-13 16:00,25.2459546885,0.0370960967,33.9892427684,0.0499433771,2.9588623685,0.0043477161,7.4153456632,0.0108960181
,2018-06-13 17:00,31.2108902045,0.0458608999,42.4539059546,0.0623812496,9.3048676059,0.0136724585,23.6260090105,0.0347157683
,2018-06-13 18:00,40.1287117312,0.0589646376,26.9748599479,0.0396365289,1.8450382363,0.0027110766,4.4872363564,0.0065934902
,2018-06-13 19:00,18.0925716163,0.0265850032,3.9533031571,0.0058089353,0.0227444765,3.34204553311451E-05,0,0
,2018-06-13 20:00,0,0,0,0,0.0249821006,3.67083926723588E-05,0,0
,2018-06-13 21:00,0,0,0,0,0.0364415399,5.35467524902086E-05,0,0
,2018-06-13 22:00,0,0,0,0,0.0165256574,2.42825985621175E-05,0,0
,2018-06-13 23:00,0,0,0,0,0.0001503021,2.20852136558894E-07,0,0
,2018-06-14 00:00,0,0,0,0,0.0050633076,0.00000744,0,0
,2018-06-14 01:00,0,0,0,0,0.002156735,3.16907999685661E-06,0,0
,2018-06-14 02:00,0,0,0,0,0.0022202028,3.26233877519994E-06,0,0
,2018-06-14 03:00,0,0,0,0,0.1332424874,0.0001957849,0,0
,2018-06-14 04:00,0,0,0,0,0.0114533034,1.68293438118371E-05,0,0
,2018-06-14 05:00,25.1543687736,0.0369615215,5.8221274099,0.0085549627,0.021856546,3.21157411213609E-05,0,0
,2018-06-14 06:00,24.7688648523,0.0363950667,24.1044338527,0.0354187599,3.1528865056,0.0046328128,7.8271705375,0.0115011485
,2018-06-14 07:00,26.7160815792,0.0392562831,37.7220274886,0.0554282853,8.2681507908,0.0121491195,20.7649004345,0.0305116904
,2018-06-14 08:00,30.3302914602,0.0445669589,60.1443392448,0.0883753556,17.5924610616,0.0258501469,43.7522030739,0.0642889515
,2018-06-14 09:00,58.3002132512,0.0856656195,160.5939054721,0.2359747182,61.4238323147,0.0902554271,153.053590028,0.2248950711
,2018-06-14 10:00,105.3689270206,0.1548278111,214.9951389524,0.3159112246,65.157639914,0.0957418382,165.5966271199,0.2433256562
,2018-06-14 11:00,131.6063519274,0.193380762,281.4626488298,0.4135777697,91.5146255326,0.1344704702,238.300059889,0.35015519
,2018-06-14 12:00,132.6240044947,0.1948760882,251.6763515067,0.3698101492,67.5623301961,0.0992752607,175.7013632215,0.2581734317
,2018-06-14 13:00,116.8012805309,0.1716263714,216.3506665575,0.3179030202,56.0120946201,0.082303486,144.6365741562,0.212527211
,2018-06-14 14:00,150.7196354626,0.2214655868,268.7316657789,0.3948710191,77.1108809778,0.1133057843,204.8187600565,0.300958178
,2018-06-14 15:00,126.8383521885,0.1863747216,169.5866265668,0.2491885125,31.6757899101,0.0465440178,81.2711742154,0.1194188682
,2018-06-14 16:00,161.7105649651,0.237615524,214.0299641507,0.3144930085,55.0766012379,0.0809288835,143.3598838667,0.2106512579
,2018-06-14 17:00,147.0861277325,0.216126555,104.2504113165,0.1531842779,10.9043564728,0.0160227279,27.0535623886,0.0397521733
,2018-06-14 18:00,120.3451279793,0.1768336574,42.5736645009,0.0625572213,0.3580326968,0.0005260889,0,0
,2018-06-14 19:00,77.9619875938,0.1145563899,11.3858110567,0.0167301713,0.1223884992,0.0001798362,0,0
,2018-06-14 20:00,0,0,0,0,0.1524267729,0.000223974,0,0
,2018-06-14 21:00,0,0,0,0,0.061257449,9.00109455350466E-05,0,0
,2018-06-14 22:00,0,0,0,0,0.0074410255,1.0933751735835E-05,0,0
,2018-06-14 23:00,0,0,0,0,0.0065031167,9.5556000496065E-06,0,0
,2018-06-15 00:00,0,0,0,0,0.0042757572,6.28274530665433E-06,0,0
,2018-06-15 01:00,0,0,0,0,0.0022060878,3.24159841079396E-06,0,0
,2018-06-15 02:00,0,0,0,0,0.0007421635,1.09052592602948E-06,0,0
,2018-06-15 03:00,0,0,0,0,-0.0009147418,-1.34411044425108E-06,0,0
,2018-06-15 04:00,0,0,0,0,-0.0018141663,-2.66571380501762E-06,0,0
,2018-06-15 05:00,4.9074989679,0.0072110189,3.738551899,0.0054933824,-0.0010217327,-1.5013214941899E-06,0,0
,2018-06-15 06:00,25.2024811544,0.0370322172,45.9422688767,0.0675070073,18.4068657915,0.0270468232,47.2103250948,0.0693702736
,2018-06-15 07:00,67.8507232542,0.0996990219,100.507675574,0.1476847478,37.4548085019,0.055035637,96.5787806207,0.1419116776
,2018-06-15 08:00,94.2009539118,0.1384177282,158.5087446821,0.2329108085,56.1838572664,0.0825558719,145.5925890291,0.2139319676
,2018-06-15 09:00,124.6712180871,0.1831903613,216.3454559041,0.3178953638,71.0591589682,0.1044134581,186.882374968,0.2746026734
,2018-06-15 10:00,123.8046849571,0.1819170881,243.6762860019,0.3580549509,82.641221709,0.1214319992,219.3038083481,0.3222423306
,2018-06-15 11:00,130.3072392298,0.1914718617,274.5418347351,0.4034084102,92.3498620291,0.1356977565,245.0830275596,0.3601219997
,2018-06-15 12:00,130.1141190843,0.1911880933,289.1087086005,0.4248127963,100.3791525645,0.1474958976,267.8655683443,0.3935983861
,2018-06-15 13:00,134.8720647551,0.1981793605,262.3756496732,0.3855315669,81.7292919602,0.1200920208,220.7256831793,0.3243316161
,2018-06-15 14:00,121.8694300534,0.1790734482,194.0007821809,0.2850623738,47.5470496789,0.0698650526,126.7378444969,0.1862270368
,2018-06-15 15:00,133.3201981408,0.1958990667,164.4082062864,0.2415794052,29.7566753433,0.0437240944,78.8388345663,0.1158448181
,2018-06-15 16:00,154.0486744443,0.2263572359,194.2866622731,0.2854824425,47.706780824,0.0700997596,124.5746541381,0.1830484714
,2018-06-15 17:00,127.974688736,0.1880444406,102.209246957,0.1501850159,13.3089927449,0.019556071,33.2680590044,0.0488836785
,2018-06-15 18:00,87.110258669,0.1279987474,42.8937239575,0.0630275128,0.1310208093,0.0001925204,0,0
,2018-06-15 19:00,50.4334867974,0.0741063479,10.227658243,0.0150283958,0.0448156406,6.58515535844928E-05,0,0
,2018-06-15 20:00,0,0,0,0,0,0,0,0
,2018-06-15 21:00,0,0,0,0,0.0216969073,3.18811699187545E-05,0,0
,2018-06-15 22:00,0,0,0,0,0.0214239567,3.14800996510577E-05,0,0
,2018-06-15 23:00,0,0,0,0,0.0027479854,4.03785602836488E-06,0,0
,2018-06-16 00:00,0,0,0,0,0,0,0,0
,2018-06-16 01:00,0,0,0,0,0.0026289081,3.86288538918633E-06,0,0
,2018-06-16 02:00,0,0,0,0,0.005268051,7.74080962070495E-06,0,0
,2018-06-16 03:00,0,0,0,0,0.0043691443,0.00000642,0,0
,2018-06-16 04:00,0,0,0,0,0.0065167705,9.57566283136755E-06,0,0
,2018-06-16 05:00,32.731840817,0.0480957661,6.0327692564,0.0088644773,0,0,0,0
,2018-06-16 06:00,41.5917256373,0.0611143724,49.5045203107,0.072741336,15.7921659369,0.0232048153,39.6123575471,0.0582059131
,2018-06-16 07:00,79.2361785904,0.1164286706,105.3669719909,0.1548249384,34.1228754124,0.0501397353,86.4753862226,0.1270658736
,2018-06-16 08:00,100.6187399538,0.1478479444,162.8760721534,0.239328106,51.9596976718,0.0763489435,132.3377444335,0.1944554612
,2018-06-16 09:00,121.1010766593,0.1779444392,228.1407788492,0.3352272669,75.1592809171,0.1104381271,194.3597121108,0.2855897811
,2018-06-16 10:00,120.867285234,0.1776009089,237.852112499,0.3494969816,77.4549908222,0.1138114151,203.3890177002,0.2988573321
,2018-06-16 11:00,120.1859350624,0.1765997413,259.0441641872,0.3806363229,89.3075237087,0.1312273818,237.6417805481,0.3491879224
,2018-06-16 12:00,133.4931309872,0.1961531721,297.1627762028,0.4366473446,101.3558516161,0.1489310473,269.0982901877,0.3954097325
,2018-06-16 13:00,135.528516518,0.1991439426,285.5427864906,0.419573074,93.1480164098,0.1368705547,247.4339393389,0.3635764007
,2018-06-16 14:00,141.9114905384,0.2085230065,276.8150761608,0.4067486833,88.1808280296,0.1295718289,235.1836052965,0.3455759098
,2018-06-16 15:00,152.455479124,0.2240162142,237.5853112914,0.3491049472,64.3884753765,0.0946116373,170.9846693296,0.2512427794
,2018-06-16 16:00,159.9390141943,0.235012429,202.3657747554,0.2973537915,49.995365486,0.0734625779,131.1757778068,0.1927480817
,2018-06-16 17:00,149.383284487,0.219501969,110.7951938176,0.1628011011,14.457933098,0.0212443099,36.5362057984,0.0536858534
,2018-06-16 18:00,126.6256099957,0.1860621208,59.6358329725,0.0876281627,3.5015807457,0.0051451799,8.0475983903,0.0118250425
,2018-06-16 19:00,56.7520252852,0.083390731,9.5812688382,0.0140785991,0.0832796657,0.0001223701,0,0
,2018-06-16 20:00,0,0,0,0,0.0278393767,4.09068392740021E-05,0,0
,2018-06-16 21:00,0,0,0,0,0.023755826,3.49065198172943E-05,0,0
,2018-06-16 22:00,0,0,0,0,0.0163149039,2.39729200860091E-05,0,0
,2018-06-16 23:00,0,0,0,0,0.0134868676,1.98174381516304E-05,0,0
,2018-06-17 00:00,0,0,0,0,0,0,0,0
,2018-06-17 01:00,0,0,0,0,0.0218313029,3.20786492120523E-05,0,0
,2018-06-17 02:00,0,0,0,0,0.0163385108,2.40076077321921E-05,0,0
,2018-06-17 03:00,0,0,0,0,0.0221285078,3.25153583709266E-05,0,0
,2018-06-17 04:00,0,0,0,0,0.0179657817,2.6398699572606E-05,0,0
,2018-06-17 05:00,24.3070846686,0.0357165326,6.0790462695,0.0089324762,0.0057015625,8.3778060834157E-06,0,0
,2018-06-17 06:00,51.4091897789,0.075540034,50.4361718358,0.0741102933,14.0274074279,0.0206117007,35.0089552684,0.0514417302
,2018-06-17 07:00,77.827853366,0.1143592947,109.8424701018,0.1614011806,34.1775728313,0.050220107,85.4489236725,0.1255576021
,2018-06-17 08:00,55.309359568,0.0812708957,94.0603589277,0.1382111396,26.5109335284,0.0389548411,65.8002684965,0.0966861088
,2018-06-17 09:00,117.0068695934,0.1719284614,236.5058103828,0.3475187418,76.5520993489,0.1124847174,194.6648982617,0.2860382179
,2018-06-17 10:00,148.2363017038,0.2178166066,289.6334153329,0.425583794,87.7693979509,0.1289672786,227.761816854,0.3346704248
,2018-06-17 11:00,152.4107868173,0.2239505439,303.2806151413,0.4456368222,93.0548288143,0.136733626,247.0621785074,0.3630301398
,2018-06-17 12:00,155.7513120084,0.2288590707,298.8093849502,0.4390668514,85.8695956623,0.1261757324,229.3492709131,0.3370030103
,2018-06-17 13:00,90.0902182011,0.1323774635,143.616678349,0.2110285886,27.2758313419,0.0400787726,70.5170126755,0.103616835
,2018-06-17 14:00,97.7666098637,0.1436570594,197.314463698,0.2899314569,61.3819979238,0.0901939561,159.721162659,0.2346923206
,2018-06-17 15:00,146.4097098251,0.2151326348,244.7125737055,0.3595776593,66.8831266809,0.0982772474,173.5486232259,0.2550102219
,2018-06-17 16:00,164.3621841418,0.2415117808,194.2594570186,0.2854424675,40.4661190882,0.0594604199,104.3295255165,0.1533005273
,2018-06-17 17:00,138.6317767359,0.2037038352,113.8313050146,0.1672623257,15.3357817572,0.0225342099,38.2381842302,0.0561867197
,2018-06-17 18:00,84.658449725,0.1243960894,52.3436049032,0.0769130521,4.2503341383,0.0062453889,10.4203744687,0.0153115706
,2018-06-17 19:00,64.998129001,0.0955074549,10.7778432575,0.0158368309,0.0811653072,0.0001192633,0,0
,2018-06-17 20:00,0,0,0,0,0.0485201431,7.1294904217661E-05,0,0
,2018-06-17 21:00,0,0,0,0,0.0161684241,2.37576843650878E-05,0,0
,2018-06-17 22:00,0,0,0,0,0.0162668245,2.39022727745505E-05,0,0
,2018-06-17 23:00,0,0,0,0,0.0038095557,5.59771443496447E-06,0,0
,2018-06-18 00:00,0,0,0,0,0.026853642,3.94584126653814E-05,0,0
,2018-06-18 01:00,0,0,0,0,0.0239017074,3.51208762512666E-05,0,0
,2018-06-18 02:00,0,0,0,0,0.0206197355,3.02983869057691E-05,0,0
,2018-06-18 03:00,0,0,0,0,0.1136749726,0.0001670326,0,0
,2018-06-18 04:00,0,0,0,0,0.0543025367,7.97914825190018E-05,0,0
,2018-06-18 05:00,8.676532508,0.0127491906,1.8487330522,0.0027165057,0.002493135,3.66338210130001E-06,0,0
,2018-06-18 06:00,7.6037051323,0.0111727912,11.5266061917,0.016937054,-0.0002192862,-3.22216506395184E-07,0,0
,2018-06-18 07:00,18.1720025209,0.026701718,65.807164201,0.0966962413,28.3973534075,0.0417267234,70.7694624903,0.1039877816
,2018-06-18 08:00,52.5318862715,0.0771897104,139.5992134731,0.2051253749,59.2604287182,0.0870765483,151.8522473536,0.2231298328
,2018-06-18 09:00,77.3045742426,0.1135903948,190.8404120302,0.2804185646,74.7371466081,0.1098178481,192.6434087632,0.2830678659
,2018-06-18 10:00,119.2465479048,0.1752194173,265.6200847898,0.3902989001,91.4825002983,0.1344232657,237.2781493109,0.3486536072
,2018-06-18 11:00,136.4748065794,0.2005344097,303.0047964717,0.4452315377,100.0672629964,0.1470376109,260.8120457844,0.3832340265
,2018-06-18 12:00,153.5112594884,0.225567565,326.0670159891,0.4791188806,100.3037381751,0.1473850847,262.166851796,0.3852247618
,2018-06-18 13:00,138.6611547914,0.203747003,252.9170905986,0.371633276,59.9755717227,0.0881273707,153.3630805608,0.2253498327
,2018-06-18 14:00,65.1131022468,0.0956763951,109.355784908,0.1606860513,24.8778236029,0.0365551694,64.4235298415,0.0946631459
,2018-06-18 15:00,89.8926188281,0.1320871134,215.223657854,0.3162470075,70.7491221092,0.1039578937,177.0695034995,0.2601837602
,2018-06-18 16:00,128.1553928514,0.188309965,204.6065362902,0.300646339,54.3699510599,0.0798905403,136.8249957457,0.2010489733
,2018-06-18 17:00,154.584155131,0.2271440647,143.4551267838,0.2107912067,26.1621278347,0.0384423103,65.7590017046,0.0966254719
,2018-06-18 18:00,52.6999006992,0.0774365888,37.3517843945,0.0548842546,3.968300161,0.0058309717,9.7857687372,0.0143790888
,2018-06-18 19:00,43.7234062081,0.0642466377,8.1325576615,0.0119498806,0.0558766622,8.21044831884197E-05,0,0
,2018-06-18 20:00,0,0,0,0,0.030128962,4.42711278670472E-05,0,0
,2018-06-18 21:00,0,0,0,0,0.0143885258,2.11423236743907E-05,0,0
,2018-06-18 22:00,0,0,0,0,0.0266679323,3.91855331337428E-05,0,0
,2018-06-18 23:00,0,0,0,0,0.0080978393,1.18988658395811E-05,0,0
,2018-06-19 00:00,0,0,0,0,0.0079167959,1.16328429687899E-05,0,0
,2018-06-19 01:00,0,0,0,0,0.0170137288,2.49997647300164E-05,0,0
,2018-06-19 02:00,0,0,0,0,0.0079085038,1.16206585740966E-05,0,0
,2018-06-19 03:00,0,0,0,0,0,0,0,0
,2018-06-19 04:00,0,0,0,0,0,0,0,0
,2018-06-19 05:00,22.8577621062,0.0335869157,4.8062337698,0.007062221,0.0080816941,1.18751422800701E-05,0,0
,2018-06-19 06:00,42.1599775107,0.0619493547,52.9950382664,0.0778702603,17.4247262411,0.0256036794,43.5105173921,0.0639338215
,2018-06-19 07:00,84.2994420417,0.1238685679,112.8099736176,0.1657615939,37.8239922327,0.055578111,96.4758550655,0.1417604401
,2018-06-19 08:00,114.5548939255,0.1683255584,181.6898634415,0.2669728606,57.5309921859,0.0845353355,147.0248208618,0.2160364715
,2018-06-19 09:00,132.4493265246,0.1946194186,241.6075879688,0.3550152313,74.8555789164,0.1099918711,192.0906142638,0.2822555965
,2018-06-19 10:00,145.5319141889,0.2138428127,283.4154956053,0.4164472588,85.9632879697,0.1263134027,222.2332643024,0.3265468373
,2018-06-19 11:00,157.2518713175,0.2310639742,306.5537477816,0.4504463233,91.4600039165,0.1343902098,241.4555305599,0.3547918
,2018-06-19 12:00,150.994513642,0.2218694894,313.5246730961,0.4606893156,95.514120696,0.1403472794,250.8811758731,0.3686417278
,2018-06-19 13:00,151.4130691563,0.2224845098,305.4347477769,0.4488020784,91.6957190044,0.1347365667,241.7747642122,0.355260878
,2018-06-19 14:00,160.8403303186,0.2363368119,291.8229207658,0.4288010264,80.7061681445,0.1185886552,211.9902670064,0.3114959025
,2018-06-19 15:00,153.0209592457,0.2248471238,235.9098847342,0.3466430959,57.5615552261,0.0845802444,148.9574563418,0.2188762624
,2018-06-19 16:00,161.7557233886,0.2376818793,184.6828935754,0.2713707824,36.2689362535,0.0532931308,93.4726346341,0.1373475448
,2018-06-19 17:00,138.0654765598,0.2028717207,88.8897208447,0.1306134674,3.6996845114,0.0054362711,8.2095386008,0.0120629955
,2018-06-19 18:00,100.1626435952,0.147177762,41.2944471865,0.060677555,0.1868791301,0.0002745979,0,0
,2018-06-19 19:00,59.42405617,0.0873169805,11.1188301824,0.0163378729,0.0600507147,8.82377848790844E-05,0,0
,2018-06-19 20:00,39.0548759031,0.0573867564,0.1044292046,0.000153447,0.0161205161,2.36872889464936E-05,0,0
,2018-06-19 21:00,0,0,0,0,0.0160024043,2.35137369060189E-05,0,0
,2018-06-19 22:00,0,0,0,0,0.0038515175,5.65937263841176E-06,0,0
,2018-06-19 23:00,0,0,0,0,0.0038692786,5.68547052347407E-06,0,0
,2018-06-20 00:00,0,0,0,0,0,0,0,0
,2018-06-20 01:00,0,0,0,0,0,0,0,0
,2018-06-20 02:00,0,0,0,0,0,0,0,0
,2018-06-20 03:00,0,0,0,0,0,0,0,0
,2018-06-20 04:00,0,0,0,0,0.0252367077,3.70825093271642E-05,0,0
,2018-06-20 05:00,23.4906959156,0.0345169409,5.7807387795,0.0084941468,0.0031426249,4.61773457053526E-06,0,0
,2018-06-20 06:00,33.1855521175,0.0487624439,29.4106845455,0.0432156997,6.4608203328,0.0094934503,15.9749584701,0.0234734084
,2018-06-20 07:00,113.6344959334,0.1669731369,116.6968033438,0.1714728539,35.0399879517,0.0514873292,91.319741285,0.1341841096
,2018-06-20 08:00,107.2827867615,0.1576400132,141.8409684152,0.2084193822,37.4889713092,0.0550858354,95.6335052968,0.1405227017
,2018-06-20 09:00,146.6847330784,0.2155367506,248.675953265,0.3654014007,72.0581781425,0.1058814046,184.9957424607,0.2718304787
,2018-06-20 10:00,155.8158292818,0.2289538716,297.860404761,0.4376724315,89.7765788806,0.1319166057,233.2722177567,0.3427673404
,2018-06-20 11:00,156.8809352006,0.2305189252,324.2675539443,0.4764747731,101.3450292899,0.1489151451,266.2828637135,0.3912727793
,2018-06-20 12:00,149.104803956,0.2190927732,316.3212962031,0.4647986393,97.4576892681,0.1432031353,255.0465821939,0.3747623249
,2018-06-20 13:00,153.3586173974,0.2253432745,312.5392892965,0.4592414047,92.4724224756,0.1358778453,241.8080935756,0.3553098518
,2018-06-20 14:00,159.6818762089,0.2346345936,296.7738266174,0.4360758269,83.6146710284,0.1228623738,218.9407152239,0.321708806
,2018-06-20 15:00,163.1088845645,0.2396701977,257.5555486299,0.3784489694,64.939334321,0.0954210627,168.4093728244,0.2474586703
,2018-06-20 16:00,179.1371153399,0.2632218838,230.0147508412,0.3379808584,54.5519565337,0.0801579769,141.3600656204,0.2077127495
,2018-06-20 17:00,160.9400534012,0.2364833438,133.854126842,0.196683615,20.9985217448,0.0308549707,52.8780889569,0.0776984164
,2018-06-20 18:00,110.7100105434,0.1626759339,61.7161665388,0.0906849794,5.873933174,0.0086310855,14.3621415353,0.0211035549
,2018-06-20 19:00,59.1016952115,0.0868433072,10.1257715699,0.0148786848,0.0771900695,0.0001134221,0,0
,2018-06-20 20:00,0,0,0,0,0.0342038501,5.02587185802273E-05,0,0
,2018-06-20 21:00,0,0,0,0,0.0099377558,1.46024166512406E-05,0,0
,2018-06-20 22:00,0,0,0,0,0.0177763769,2.61203904837405E-05,0,0
,2018-06-20 23:00,0,0,0,0,0.0055865133,8.20875427142111E-06,0,0
,2018-06-21 00:00,0,0,0,0,0.0048459914,7.1206403553999E-06,0,0
,2018-06-21 01:00,0,0,0,0,0.0070708915,1.03898813614234E-05,0,0
,2018-06-21 02:00,0,0,0,0,0.0197911254,2.90808373512457E-05,0,0
,2018-06-21 03:00,0,0,0,0,0,0,0,0
,2018-06-21 04:00,0,0,0,0,0.0069934623,1.02761079212531E-05,0,0
,2018-06-21 05:00,17.5152227592,0.0257366539,4.4902847765,0.0065979695,0.0022228797,3.26627226970083E-06,0,0
,2018-06-21 06:00,47.4734581634,0.0697569181,54.7909823559,0.0805091986,17.2202968436,0.0253032933,42.988915783,0.0631673865
,2018-06-21 07:00,80.1943662882,0.1178366199,119.3537460553,0.175376933,38.8345298355,0.0570629826,97.3835551316,0.1430942035
,2018-06-21 08:00,113.4858286905,0.1667546871,185.8332222934,0.2730610613,57.6305775225,0.0846816649,146.2890814294,0.214955385
,2018-06-21 09:00,130.9175172887,0.1923685968,249.7164913261,0.3669303546,75.3099907684,0.1106595783,191.2050795914,0.2809544027
,2018-06-21 10:00,144.055879306,0.2116739451,281.6147530186,0.4138012697,85.0963857487,0.1250395872,221.0311734747,0.3247804998
,2018-06-21 11:00,141.6208622214,0.2080959608,308.6071924033,0.4534636297,98.1886319788,0.1442771735,256.3527569629,0.3766816021
,2018-06-21 12:00,137.7914506988,0.2024690704,300.8311671287,0.4420376333,94.1742761886,0.1383785283,246.8905312431,0.3627779235
,2018-06-21 13:00,146.3652661315,0.2150673298,323.1025605301,0.4747629461,100.3173634402,0.1474051055,261.0641473093,0.3836044614
