Date,Time,Pressure1,Temperature TOB1,h (cm),Q (m3/s)
09/05/2019,08:15:00,6.125,7.6,4.9,0.018
09/05/2019,08:20:00,6.591,7.5,5.4,0.022
09/05/2019,08:25:00,6.244,7.4,5.1,0.02
09/05/2019,08:30:00,6.893,7.3,5.7,0.025
09/05/2019,08:35:00,7.415,7.3,6.3,0.03
09/05/2019,08:40:00,6.876,7.3,5.7,0.025
09/05/2019,08:45:00,5.956,7.4,4.8,0.017
09/05/2019,08:50:00,4.992,7.5,3.8,0.011
09/05/2019,08:55:00,4.404,7.6,3.2,0.007
09/05/2019,09:00:00,3.983,7.7,2.8,0.006
09/05/2019,09:05:00,3.96,7.7,2.7,0.005
09/05/2019,09:10:00,3.999,7.8,2.8,0.006
09/05/2019,09:15:00,3.599,7.8,2.4,0.004
09/05/2019,09:20:00,3.537,7.8,2.3,0.004
09/05/2019,09:25:00,2.931,7.9,1.7,0.002
09/05/2019,09:30:00,2.763,7.9,1.5,0.002
09/05/2019,09:35:00,2.197,8,0.9,0.001
09/05/2019,09:40:00,2.464,8.1,1.2,0.001
09/05/2019,09:45:00,1.539,8.2,0.3,0
09/05/2019,09:50:00,1.387,8.3,0.1,0
09/05/2019,09:55:00,1.07,8.4,-0.2,#VALUE!
09/05/2019,10:00:00,6.154,8.5,5,0.019
09/05/2019,10:05:00,6.546,8.5,5.4,0.022
09/05/2019,10:10:00,6.417,8.6,5.2,0.02
09/05/2019,10:15:00,6.431,8.6,5.3,0.021
09/05/2019,10:20:00,6.325,8.7,5.2,0.02
09/05/2019,10:25:00,5.72,8.8,4.5,0.015
09/05/2019,10:30:00,6.11,8.8,4.9,0.018
09/05/2019,10:35:00,6,9,4.8,0.017
09/05/2019,10:40:00,6.45,9.1,5.3,0.021
09/05/2019,10:45:00,6.149,9.2,5,0.019
09/05/2019,10:50:00,6.166,9.3,5,0.019
09/05/2019,10:55:00,6.432,9.4,5.3,0.021
09/05/2019,11:00:00,6.2,9.4,5,0.019
09/05/2019,11:05:00,6.53,9.4,5.4,0.022
09/05/2019,11:10:00,6.405,9.5,5.2,0.02
09/05/2019,11:15:00,5.968,9.4,4.8,0.017
09/05/2019,11:20:00,5.886,9.5,4.7,0.017
09/05/2019,11:25:00,6.361,9.5,5.2,0.02
09/05/2019,11:30:00,6.319,9.5,5.1,0.02
09/05/2019,11:35:00,6.483,9.5,5.3,0.021
09/05/2019,11:40:00,6.276,9.5,5.1,0.02
09/05/2019,11:45:00,6.38,9.5,5.2,0.02
09/05/2019,11:50:00,6.441,9.6,5.3,0.021
09/05/2019,11:55:00,6.377,9.6,5.2,0.02
09/05/2019,12:00:00,6.084,9.7,4.9,0.018
09/05/2019,12:05:00,6.474,9.8,5.3,0.021
09/05/2019,12:10:00,6.523,10,5.4,0.022
09/05/2019,12:15:00,5.936,10.1,4.8,0.017
09/05/2019,12:20:00,6.471,10.2,5.3,0.021
09/05/2019,12:25:00,6.647,10.5,5.5,0.023
09/05/2019,12:30:00,6.454,10.7,5.3,0.021
09/05/2019,12:35:00,6.219,10.7,5,0.019
09/05/2019,12:40:00,6.213,10.8,5,0.019
09/05/2019,12:45:00,6.413,11.1,5.2,0.02
09/05/2019,12:50:00,6.213,11.4,5,0.019
09/05/2019,12:55:00,6.229,11.5,5.1,0.02
09/05/2019,13:00:00,5.788,11.8,4.6,0.016
09/05/2019,13:05:00,6.756,12,5.6,0.024
09/05/2019,13:10:00,6.617,12.3,5.4,0.022
09/05/2019,13:15:00,6.138,12.4,5,0.019
09/05/2019,13:20:00,5.923,12.6,4.7,0.017
09/05/2019,13:25:00,6.191,12.9,5,0.019
09/05/2019,13:30:00,6.408,13.6,5.2,0.02
09/05/2019,13:35:00,6.515,13.9,5.3,0.021
09/05/2019,13:40:00,6.345,14.2,5.2,0.02
09/05/2019,13:45:00,6.427,14.3,5.3,0.021
09/05/2019,13:50:00,6.506,14.8,5.3,0.021
09/05/2019,13:55:00,6.833,15.4,5.7,0.025
09/05/2019,14:00:00,6.435,16,5.3,0.021
09/05/2019,14:05:00,6.31,16.4,5.1,0.02
09/05/2019,14:10:00,6.144,16.3,5,0.019
09/05/2019,14:15:00,6.413,16.4,5.2,0.02
09/05/2019,14:20:00,6.413,16.2,5.2,0.02
09/05/2019,14:25:00,6.206,15.7,5,0.019
09/05/2019,14:30:00,5.999,15.3,4.8,0.017
09/05/2019,14:35:00,6.272,15.1,5.1,0.02
09/05/2019,14:40:00,6.729,15.1,5.6,0.024
09/05/2019,14:45:00,6.209,15.2,5,0.019
09/05/2019,14:50:00,6.25,15.2,5.1,0.02
09/05/2019,14:55:00,6.396,15.1,5.2,0.02
09/05/2019,15:00:00,6.189,15.3,5,0.019
09/05/2019,15:05:00,6.23,15.2,5.1,0.02
09/05/2019,15:10:00,6.064,15,4.9,0.018
09/05/2019,15:15:00,6.212,14.7,5,0.019
09/05/2019,15:20:00,6.402,14.4,5.2,0.02
09/05/2019,15:25:00,5.906,14.2,4.7,0.017
09/05/2019,15:30:00,6.074,14.1,4.9,0.018
09/05/2019,15:35:00,6.326,14.1,5.2,0.02
09/05/2019,15:40:00,6.388,14.1,5.2,0.02
09/05/2019,15:45:00,6.535,13.9,5.4,0.022
09/05/2019,15:50:00,6.62,13.8,5.5,0.023
09/05/2019,15:55:00,6.373,13.6,5.2,0.02
09/05/2019,16:00:00,6.729,13.4,5.6,0.024
09/05/2019,16:05:00,5.657,13.2,4.5,0.015
09/05/2019,16:10:00,5.952,13,4.8,0.017
09/05/2019,16:15:00,6.621,12.8,5.5,0.023
09/05/2019,16:20:00,6.023,12.6,4.8,0.017
09/05/2019,16:25:00,6.151,12.5,5,0.019
09/05/2019,16:30:00,6.076,12.3,4.9,0.018
09/05/2019,16:35:00,6.473,12.2,5.3,0.021
09/05/2019,16:40:00,6.497,12.1,5.3,0.021
09/05/2019,16:45:00,6.042,12,4.9,0.018
09/05/2019,16:50:00,6.397,11.9,5.2,0.02
09/05/2019,16:55:00,6.256,11.8,5.1,0.02
09/05/2019,17:00:00,6.699,11.7,5.5,0.023
09/05/2019,17:05:00,6.183,11.6,5,0.019
09/05/2019,17:10:00,6.062,11.5,4.9,0.018
09/05/2019,17:15:00,5.815,11.4,4.6,0.016
09/05/2019,17:20:00,6.17,11.3,5,0.019
09/05/2019,17:25:00,6.047,11.3,4.9,0.018
09/05/2019,17:30:00,5.926,11.2,4.7,0.017
09/05/2019,17:35:00,6.406,11.2,5.2,0.02
09/05/2019,17:40:00,6.242,11.1,5.1,0.02
09/05/2019,17:45:00,5.87,11.1,4.7,0.017
09/05/2019,17:50:00,6.058,11,4.9,0.018
09/05/2019,17:55:00,5.83,11,4.6,0.016
09/05/2019,18:00:00,7.038,10.9,5.9,0.026
09/05/2019,18:05:00,6.148,10.9,5,0.019
09/05/2019,18:10:00,6.026,10.8,4.8,0.017
09/05/2019,18:15:00,6.028,10.7,4.8,0.017
09/05/2019,18:20:00,6.135,10.7,5,0.019
09/05/2019,18:25:00,5.971,10.6,4.8,0.017
09/05/2019,18:30:00,5.832,10.5,4.6,0.016
09/05/2019,18:35:00,5.96,10.4,4.8,0.017
09/05/2019,18:40:00,6.026,10.3,4.8,0.017
09/05/2019,18:45:00,6.029,10.3,4.8,0.017
09/05/2019,18:50:00,6.073,10.2,4.9,0.018
09/05/2019,18:55:00,6.226,10.1,5.1,0.02
09/05/2019,19:00:00,6.291,10,5.1,0.02
09/05/2019,19:05:00,6.169,9.9,5,0.019
09/05/2019,19:10:00,5.716,9.9,4.5,0.015
09/05/2019,19:15:00,6.01,9.8,4.8,0.017
09/05/2019,19:20:00,6.158,9.7,5,0.019
09/05/2019,19:25:00,6.121,9.7,4.9,0.018
09/05/2019,19:30:00,5.729,9.6,4.5,0.015
09/05/2019,19:35:00,5.877,9.6,4.7,0.017
09/05/2019,19:40:00,5.817,9.5,4.6,0.016
09/05/2019,19:45:00,5.923,9.5,4.7,0.017
09/05/2019,19:50:00,5.946,9.4,4.8,0.017
09/05/2019,19:55:00,6.054,9.4,4.9,0.018
09/05/2019,20:00:00,6.015,9.4,4.8,0.017
09/05/2019,20:05:00,6.224,9.3,5,0.019
09/05/2019,20:10:00,6.122,9.3,4.9,0.018
09/05/2019,20:15:00,5.957,9.3,4.8,0.017
09/05/2019,20:20:00,6.124,9.2,4.9,0.018
09/05/2019,20:25:00,5.671,9.2,4.5,0.015
09/05/2019,20:30:00,5.964,9.1,4.8,0.017
09/05/2019,20:35:00,6.214,9.1,5,0.019
09/05/2019,20:40:00,5.967,9.1,4.8,0.017
09/05/2019,20:45:00,6.84,9.1,5.7,0.025
09/05/2019,20:50:00,6.156,9.1,5,0.019
09/05/2019,20:55:00,5.867,9,4.7,0.017
09/05/2019,21:00:00,6.055,9,4.9,0.018
09/05/2019,21:05:00,5.931,9,4.7,0.017
09/05/2019,21:10:00,5.975,9,4.8,0.017
09/05/2019,21:15:00,5.913,8.9,4.7,0.017
09/05/2019,21:20:00,6.082,8.9,4.9,0.018
09/05/2019,21:25:00,5.939,8.9,4.8,0.017
09/05/2019,21:30:00,6.584,8.9,5.4,0.022
09/05/2019,21:35:00,6.274,8.8,5.1,0.02
09/05/2019,21:40:00,6.317,8.8,5.1,0.02
09/05/2019,21:45:00,6.151,8.8,5,0.019
09/05/2019,21:50:00,6.009,8.8,4.8,0.017
09/05/2019,21:55:00,6.114,8.7,4.9,0.018
09/05/2019,22:00:00,6.198,8.7,5,0.019
09/05/2019,22:05:00,6.592,8.7,5.4,0.022
09/05/2019,22:10:00,6.158,8.7,5,0.019
09/05/2019,22:15:00,6.407,8.7,5.2,0.02
09/05/2019,22:20:00,5.932,8.7,4.8,0.017
09/05/2019,22:25:00,6.141,8.6,5,0.019
09/05/2019,22:30:00,5.808,8.6,4.6,0.016
09/05/2019,22:35:00,5.87,8.6,4.7,0.017
09/05/2019,22:40:00,6.184,8.6,5,0.019
09/05/2019,22:45:00,5.976,8.6,4.8,0.017
09/05/2019,22:50:00,6.164,8.6,5,0.019
09/05/2019,22:55:00,6.372,8.6,5.2,0.02
09/05/2019,23:00:00,6.477,8.6,5.3,0.021
09/05/2019,23:05:00,5.958,8.6,4.8,0.017
09/05/2019,23:10:00,5.71,8.6,4.5,0.015
09/05/2019,23:15:00,5.793,8.6,4.6,0.016
09/05/2019,23:20:00,5.586,8.6,4.4,0.014
09/05/2019,23:25:00,5.877,8.5,4.7,0.017
09/05/2019,23:30:00,6.001,8.5,4.8,0.017
09/05/2019,23:35:00,6.147,8.5,5,0.019
09/05/2019,23:40:00,6.272,8.5,5.1,0.02
09/05/2019,23:45:00,6.127,8.5,4.9,0.018
09/05/2019,23:50:00,5.482,8.5,4.3,0.014
09/05/2019,23:55:00,5.503,8.5,4.3,0.014
10/05/2019,00:00:00,5.544,8.5,4.4,0.014
10/05/2019,00:05:00,5.794,8.6,4.6,0.016
10/05/2019,00:10:00,6.23,8.5,5.1,0.02
10/05/2019,00:15:00,6.209,8.5,5,0.019
10/05/2019,00:20:00,5.648,8.5,4.5,0.015
10/05/2019,00:25:00,6.396,8.5,5.2,0.02
10/05/2019,00:30:00,5.939,8.5,4.8,0.017
10/05/2019,00:35:00,5.731,8.5,4.5,0.015
10/05/2019,00:40:00,5.607,8.5,4.4,0.014
10/05/2019,00:45:00,5.899,8.5,4.7,0.017
10/05/2019,00:50:00,5.814,8.5,4.6,0.016
10/05/2019,00:55:00,5.836,8.5,4.7,0.017
10/05/2019,01:00:00,5.961,8.5,4.8,0.017
10/05/2019,01:05:00,5.753,8.5,4.6,0.016
10/05/2019,01:10:00,5.67,8.5,4.5,0.015
10/05/2019,01:15:00,5.919,8.5,4.7,0.017
10/05/2019,01:20:00,6.273,8.5,5.1,0.02
10/05/2019,01:25:00,5.732,8.5,4.5,0.015
10/05/2019,01:30:00,5.461,8.5,4.3,0.014
10/05/2019,01:35:00,5.981,8.5,4.8,0.017
10/05/2019,01:40:00,6.375,8.5,5.2,0.02
10/05/2019,01:45:00,6.043,8.6,4.9,0.018
10/05/2019,01:50:00,5.814,8.5,4.6,0.016
10/05/2019,01:55:00,6.104,8.6,4.9,0.018
10/05/2019,02:00:00,6.063,8.5,4.9,0.018
10/05/2019,02:05:00,5.689,8.6,4.5,0.015
10/05/2019,02:10:00,6.23,8.5,5.1,0.02
10/05/2019,02:15:00,6.043,8.5,4.9,0.018
10/05/2019,02:20:00,5.274,8.5,4.1,0.012
10/05/2019,02:25:00,5.461,8.5,4.3,0.014
10/05/2019,02:30:00,5.814,8.5,4.6,0.016
10/05/2019,02:35:00,5.607,8.5,4.4,0.014
10/05/2019,02:40:00,6.043,8.5,4.9,0.018
10/05/2019,02:45:00,5.732,8.5,4.5,0.015
10/05/2019,02:50:00,5.732,8.5,4.5,0.015
10/05/2019,02:55:00,5.67,8.5,4.5,0.015
10/05/2019,03:00:00,5.629,8.5,4.4,0.014
10/05/2019,03:05:00,5.671,8.5,4.5,0.015
10/05/2019,03:10:00,6.128,8.5,5,0.019
10/05/2019,03:15:00,5.817,8.5,4.6,0.016
10/05/2019,03:20:00,6.212,8.5,5,0.019
10/05/2019,03:25:00,5.484,8.5,4.3,0.014
10/05/2019,03:30:00,5.567,8.5,4.4,0.014
10/05/2019,03:35:00,5.506,8.5,4.3,0.014
10/05/2019,03:40:00,5.548,8.5,4.4,0.014
10/05/2019,03:45:00,5.631,8.5,4.4,0.014
10/05/2019,03:50:00,5.942,8.5,4.8,0.017
10/05/2019,03:55:00,5.506,8.5,4.3,0.014
10/05/2019,04:00:00,6.005,8.5,4.8,0.017
10/05/2019,04:05:00,5.61,8.5,4.4,0.014
10/05/2019,04:10:00,5.672,8.5,4.5,0.015
10/05/2019,04:15:00,6.005,8.5,4.8,0.017
10/05/2019,04:20:00,5.257,8.5,4.1,0.012
10/05/2019,04:25:00,5.569,8.5,4.4,0.014
10/05/2019,04:30:00,5.735,8.5,4.5,0.015
10/05/2019,04:35:00,6.172,8.5,5,0.019
10/05/2019,04:40:00,5.902,8.5,4.7,0.017
10/05/2019,04:45:00,5.776,8.5,4.6,0.016
10/05/2019,04:50:00,5.361,8.5,4.2,0.013
10/05/2019,04:55:00,5.86,8.5,4.7,0.017
10/05/2019,05:00:00,5.672,8.5,4.5,0.015
10/05/2019,05:05:00,5.714,8.5,4.5,0.015
10/05/2019,05:10:00,5.527,8.5,4.3,0.014
10/05/2019,05:15:00,6.005,8.5,4.8,0.017
10/05/2019,05:20:00,5.881,8.5,4.7,0.017
10/05/2019,05:25:00,5.714,8.5,4.5,0.015
10/05/2019,05:30:00,5.59,8.5,4.4,0.014
10/05/2019,05:35:00,5.363,8.5,4.2,0.013
10/05/2019,05:40:00,5.611,8.5,4.4,0.014
10/05/2019,05:45:00,5.882,8.5,4.7,0.017
10/05/2019,05:50:00,5.529,8.4,4.3,0.014
10/05/2019,05:55:00,5.57,8.5,4.4,0.014
10/05/2019,06:00:00,5.57,8.5,4.4,0.014
10/05/2019,06:05:00,5.737,8.5,4.6,0.016
10/05/2019,06:10:00,5.694,8.5,4.5,0.015
10/05/2019,06:15:00,5.612,8.5,4.4,0.014
10/05/2019,06:20:00,5.384,8.5,4.2,0.013
10/05/2019,06:25:00,5.986,8.5,4.8,0.017
10/05/2019,06:30:00,5.259,8.5,4.1,0.012
10/05/2019,06:35:00,5.549,8.5,4.4,0.014
10/05/2019,06:40:00,6.026,8.5,4.8,0.017
10/05/2019,06:45:00,5.548,8.5,4.4,0.014
10/05/2019,06:50:00,5.339,8.5,4.1,0.012
10/05/2019,06:55:00,5.483,8.5,4.3,0.014
10/05/2019,07:00:00,5.565,8.5,4.4,0.014
10/05/2019,07:05:00,5.439,8.6,4.2,0.013
10/05/2019,07:10:00,5.749,8.6,4.6,0.016
10/05/2019,07:15:00,5.458,8.6,4.3,0.014
10/05/2019,07:20:00,5.727,8.6,4.5,0.015
10/05/2019,07:25:00,5.705,8.6,4.5,0.015
10/05/2019,07:30:00,5.788,8.6,4.6,0.016
10/05/2019,07:35:00,5.227,8.6,4,0.012
10/05/2019,07:40:00,5.394,8.6,4.2,0.013
10/05/2019,07:45:00,5.289,8.6,4.1,0.012
10/05/2019,07:50:00,5.809,8.6,4.6,0.016
10/05/2019,07:55:00,5.415,8.6,4.2,0.013
10/05/2019,08:00:00,5.54,8.6,4.4,0.014
10/05/2019,08:05:00,5.353,8.6,4.2,0.013
10/05/2019,08:10:00,5.396,8.6,4.2,0.013
10/05/2019,08:15:00,5.707,8.6,4.5,0.015
10/05/2019,08:20:00,5.811,8.6,4.6,0.016
10/05/2019,08:25:00,5.77,8.6,4.6,0.016
10/05/2019,08:30:00,5.873,8.6,4.7,0.017
10/05/2019,08:35:00,5.954,8.6,4.8,0.017
10/05/2019,08:40:00,5.62,8.7,4.4,0.014
10/05/2019,08:45:00,5.226,8.7,4,0.012
10/05/2019,08:50:00,5.39,8.7,4.2,0.013
10/05/2019,08:55:00,5.825,8.8,4.6,0.016
10/05/2019,09:00:00,5.777,8.8,4.6,0.016
10/05/2019,09:05:00,5.692,8.9,4.5,0.015
10/05/2019,09:10:00,5.502,8.9,4.3,0.014
10/05/2019,09:15:00,5.746,9,4.6,0.016
10/05/2019,09:20:00,5.701,9.1,4.5,0.015
10/05/2019,09:25:00,5.719,9.1,4.5,0.015
10/05/2019,09:30:00,5.777,9.2,4.6,0.016
10/05/2019,09:35:00,5.382,9.2,4.2,0.013
10/05/2019,09:40:00,5.608,9.2,4.4,0.014
10/05/2019,09:45:00,5.606,9.3,4.4,0.014
10/05/2019,09:50:00,5.726,9.4,4.5,0.015
10/05/2019,09:55:00,5.556,9.4,4.4,0.014
10/05/2019,10:00:00,5.698,9.5,4.5,0.015
10/05/2019,10:05:00,5.55,9.5,4.4,0.014
10/05/2019,10:10:00,5.634,9.5,4.4,0.014
10/05/2019,10:15:00,5.654,9.5,4.5,0.015
10/05/2019,10:20:00,5.738,9.4,4.6,0.016
10/05/2019,10:25:00,5.74,9.4,4.6,0.016
10/05/2019,10:30:00,5.6,9.3,4.4,0.014
10/05/2019,10:35:00,5.976,9.3,4.8,0.017
10/05/2019,10:40:00,5.708,9.3,4.5,0.015
10/05/2019,10:45:00,6.102,9.3,4.9,0.018
10/05/2019,10:50:00,5.665,9.3,4.5,0.015
10/05/2019,10:55:00,5.598,9.4,4.4,0.014
10/05/2019,11:00:00,5.366,9.5,4.2,0.013
10/05/2019,11:05:00,5.696,9.5,4.5,0.015
10/05/2019,11:10:00,5.549,9.5,4.4,0.014
10/05/2019,11:15:00,5.63,9.6,4.4,0.014
10/05/2019,11:20:00,5.794,9.6,4.6,0.016
10/05/2019,11:25:00,5.498,9.7,4.3,0.014
10/05/2019,11:30:00,5.39,9.8,4.2,0.013
10/05/2019,11:35:00,5.736,10,4.6,0.016
10/05/2019,11:40:00,5.833,10.1,4.6,0.016
10/05/2019,11:45:00,5.393,10.2,4.2,0.013
10/05/2019,11:50:00,5.618,10.3,4.4,0.014
10/05/2019,11:55:00,5.737,10.3,4.6,0.016
10/05/2019,12:00:00,5.923,10.3,4.7,0.017
10/05/2019,12:05:00,6.004,10.4,4.8,0.017
10/05/2019,12:10:00,5.73,10.5,4.5,0.015
10/05/2019,12:15:00,5.522,10.4,4.3,0.014
10/05/2019,12:20:00,5.545,10.4,4.4,0.014
10/05/2019,12:25:00,6.03,10.3,4.9,0.018
10/05/2019,12:30:00,5.598,10.2,4.4,0.014
10/05/2019,12:35:00,5.851,10.1,4.7,0.017
10/05/2019,12:40:00,5.708,10,4.5,0.015
10/05/2019,12:45:00,5.729,10.1,4.5,0.015
10/05/2019,12:50:00,5.665,10.2,4.5,0.015
10/05/2019,12:55:00,5.632,10.4,4.4,0.014
10/05/2019,13:00:00,5.545,10.5,4.4,0.014
10/05/2019,13:05:00,5.521,10.5,4.3,0.014
10/05/2019,13:10:00,5.581,10.6,4.4,0.014
10/05/2019,13:15:00,5.414,10.6,4.2,0.013
10/05/2019,13:20:00,5.351,10.6,4.2,0.013
10/05/2019,13:25:00,5.807,10.6,4.6,0.016
10/05/2019,13:30:00,5.847,10.6,4.7,0.017
10/05/2019,13:35:00,5.909,10.6,4.7,0.017
10/05/2019,13:40:00,5.992,10.6,4.8,0.017
10/05/2019,13:45:00,5.888,10.7,4.7,0.017
10/05/2019,13:50:00,5.876,10.9,4.7,0.017
10/05/2019,13:55:00,5.926,11.4,4.7,0.017
10/05/2019,14:00:00,5.299,12,4.1,0.012
10/05/2019,14:05:00,5.978,12.1,4.8,0.017
10/05/2019,14:10:00,5.748,12.2,4.6,0.016
10/05/2019,14:15:00,5.769,12.3,4.6,0.016
10/05/2019,14:20:00,5.694,12.6,4.5,0.015
10/05/2019,14:25:00,5.777,12.6,4.6,0.016
10/05/2019,14:30:00,5.715,12.6,4.5,0.015
10/05/2019,14:35:00,6.148,12.8,5,0.019
10/05/2019,14:40:00,5.502,12.9,4.3,0.014
10/05/2019,14:45:00,6.058,13.2,4.9,0.018
10/05/2019,14:50:00,5.614,13.3,4.4,0.014
10/05/2019,14:55:00,5.881,13.6,4.7,0.017
10/05/2019,15:00:00,5.413,14.1,4.2,0.013
10/05/2019,15:05:00,5.865,14.6,4.7,0.017
10/05/2019,15:10:00,5.797,14.9,4.6,0.016
10/05/2019,15:15:00,5.755,14.7,4.6,0.016
10/05/2019,15:20:00,5.653,14.7,4.5,0.015
10/05/2019,15:25:00,5.675,14.6,4.5,0.015
10/05/2019,15:30:00,5.903,14.6,4.7,0.017
10/05/2019,15:35:00,5.841,14.6,4.7,0.017
10/05/2019,15:40:00,5.675,14.6,4.5,0.015
10/05/2019,15:45:00,5.966,14.5,4.8,0.017
10/05/2019,15:50:00,5.574,14.4,4.4,0.014
10/05/2019,15:55:00,5.907,14.3,4.7,0.017
10/05/2019,16:00:00,5.741,14.3,4.6,0.016
10/05/2019,16:05:00,5.41,14.2,4.2,0.013
10/05/2019,16:10:00,6.177,14.4,5,0.019
10/05/2019,16:15:00,5.674,14.7,4.5,0.015
10/05/2019,16:20:00,5.737,14.6,4.6,0.016
10/05/2019,16:25:00,5.884,14.4,4.7,0.017
10/05/2019,16:30:00,6.031,14.2,4.9,0.018
10/05/2019,16:35:00,5.806,14,4.6,0.016
10/05/2019,16:40:00,5.642,13.9,4.5,0.015
10/05/2019,16:45:00,6.372,13.8,5.2,0.02
10/05/2019,16:50:00,6.415,13.7,5.2,0.02
10/05/2019,16:55:00,5.732,13.6,4.5,0.015
10/05/2019,17:00:00,5.546,13.5,4.4,0.014
10/05/2019,17:05:00,5.777,13.4,4.6,0.016
10/05/2019,17:10:00,5.405,13.2,4.2,0.013
10/05/2019,17:15:00,5.971,13.1,4.8,0.017
10/05/2019,17:20:00,5.538,13,4.3,0.014
10/05/2019,17:25:00,5.914,12.8,4.7,0.017
10/05/2019,17:30:00,5.709,12.7,4.5,0.015
10/05/2019,17:35:00,5.712,12.6,4.5,0.015
10/05/2019,17:40:00,5.651,12.6,4.5,0.015
10/05/2019,17:45:00,5.797,12.6,4.6,0.016
10/05/2019,17:50:00,5.631,12.6,4.4,0.014
10/05/2019,17:55:00,5.487,12.5,4.3,0.014
10/05/2019,18:00:00,5.302,12.5,4.1,0.012
10/05/2019,18:05:00,5.532,12.4,4.3,0.014
10/05/2019,18:10:00,5.285,12.3,4.1,0.012
10/05/2019,18:15:00,5.412,12.3,4.2,0.013
10/05/2019,18:20:00,5.29,12.2,4.1,0.012
10/05/2019,18:25:00,5.458,12.1,4.3,0.014
10/05/2019,18:30:00,5.958,12,4.8,0.017
10/05/2019,18:35:00,5.587,12,4.4,0.014
10/05/2019,18:40:00,5.755,11.9,4.6,0.016
10/05/2019,18:45:00,5.552,11.8,4.4,0.014
10/05/2019,18:50:00,5.243,11.7,4,0.012
10/05/2019,18:55:00,5.951,11.6,4.8,0.017
10/05/2019,19:00:00,5.724,11.6,4.5,0.015
10/05/2019,19:05:00,5.27,11.5,4.1,0.012
10/05/2019,19:10:00,5.4,11.4,4.2,0.013
10/05/2019,19:15:00,6.046,11.3,4.9,0.018
10/05/2019,19:20:00,5.612,11.2,4.4,0.014
10/05/2019,19:25:00,5.865,11.2,4.7,0.017
10/05/2019,19:30:00,5.805,11.1,4.6,0.016
10/05/2019,19:35:00,5.787,11,4.6,0.016
10/05/2019,19:40:00,5.564,10.9,4.4,0.014
10/05/2019,19:45:00,5.754,10.9,4.6,0.016
10/05/2019,19:50:00,5.257,10.8,4.1,0.012
10/05/2019,19:55:00,5.261,10.7,4.1,0.012
10/05/2019,20:00:00,5.783,10.6,4.6,0.016
10/05/2019,20:05:00,5.619,10.5,4.4,0.014
10/05/2019,20:10:00,5.503,10.4,4.3,0.014
10/05/2019,20:15:00,5.507,10.3,4.3,0.014
10/05/2019,20:20:00,5.431,10.2,4.2,0.013
10/05/2019,20:25:00,5.291,10,4.1,0.012
10/05/2019,20:30:00,5.401,9.9,4.2,0.013
10/05/2019,20:35:00,5.407,9.7,4.2,0.013
10/05/2019,20:40:00,5.503,9.6,4.3,0.014
10/05/2019,20:45:00,5.925,9.4,4.7,0.017
10/05/2019,20:50:00,5.516,9.3,4.3,0.014
10/05/2019,20:55:00,5.378,9.2,4.2,0.013
10/05/2019,21:00:00,5.571,9.1,4.4,0.014
10/05/2019,21:05:00,5.889,8.9,4.7,0.017
10/05/2019,21:10:00,5.319,8.8,4.1,0.012
10/05/2019,21:15:00,5.45,8.7,4.3,0.014
10/05/2019,21:20:00,5.517,8.6,4.3,0.014
10/05/2019,21:25:00,5.606,8.5,4.4,0.014
10/05/2019,21:30:00,5.279,8.4,4.1,0.012
10/05/2019,21:35:00,5.309,8.3,4.1,0.012
10/05/2019,21:40:00,5.584,8.3,4.4,0.014
10/05/2019,21:45:00,5.817,8.2,4.6,0.016
10/05/2019,21:50:00,5.342,8.1,4.1,0.012
10/05/2019,21:55:00,5.347,8,4.2,0.013
10/05/2019,22:00:00,5.412,8,4.2,0.013
10/05/2019,22:05:00,5.794,7.9,4.6,0.016
10/05/2019,22:10:00,5.133,7.9,3.9,0.011
10/05/2019,22:15:00,5.281,7.8,4.1,0.012
10/05/2019,22:20:00,5.388,7.7,4.2,0.013
10/05/2019,22:25:00,5.392,7.7,4.2,0.013
10/05/2019,22:30:00,5.436,7.6,4.2,0.013
10/05/2019,22:35:00,5.256,7.6,4.1,0.012
10/05/2019,22:40:00,5.84,7.5,4.7,0.017
10/05/2019,22:45:00,5.408,7.5,4.2,0.013
10/05/2019,22:50:00,5.411,7.4,4.2,0.013
10/05/2019,22:55:00,5.289,7.4,4.1,0.012
10/05/2019,23:00:00,5.48,7.3,4.3,0.014
10/05/2019,23:05:00,5.173,7.3,4,0.012
10/05/2019,23:10:00,5.737,7.2,4.6,0.016
10/05/2019,23:15:00,5.533,7.2,4.3,0.014
10/05/2019,23:20:00,4.995,7.2,3.8,0.011
10/05/2019,23:25:00,5.247,7.1,4.1,0.012
10/05/2019,23:30:00,5.334,7.1,4.1,0.012
10/05/2019,23:35:00,5.672,7,4.5,0.015
10/05/2019,23:40:00,5.216,7,4,0.012
10/05/2019,23:45:00,5.489,7,4.3,0.014
10/05/2019,23:50:00,5.075,6.9,3.9,0.011
10/05/2019,23:55:00,5.242,6.9,4,0.012
11/05/2019,00:00:00,5.079,6.9,3.9,0.011
11/05/2019,00:05:00,5.206,6.9,4,0.012
11/05/2019,00:10:00,5.062,6.8,3.9,0.011
11/05/2019,00:15:00,5.084,6.8,3.9,0.011
11/05/2019,00:20:00,5.087,6.8,3.9,0.011
11/05/2019,00:25:00,5.337,6.8,4.1,0.012
11/05/2019,00:30:00,5.466,6.7,4.3,0.014
11/05/2019,00:35:00,5.656,6.7,4.5,0.015
11/05/2019,00:40:00,5.761,6.7,4.6,0.016
