EM41512,Port 1,Port 1,Port 1,Port 2,Port 3,Port 4,Port 4,Port 4
7191 records,VP-4,VP-4,VP-4,ECRN-100,PYR,Davis Cup,Davis Cup,Davis Cup
Date.time,RH,°C Temp,kPa Pressure,mm Precip,Solar W/m²,m/s Wind,m/s Gusts,° Direction
16/04/2018 4:20,0.796,9.1,89.8,0,0,3.1,3.8,16
16/04/2018 4:30,0.796,9.1,89.8,0,0,3,3.6,24
16/04/2018 4:40,0.791,9.2,89.8,0,0,3.4,3.8,27
16/04/2018 4:50,0.77,9.6,89.8,0,0,3.2,4.2,27
16/04/2018 5:00,0.757,9.7,89.8,0,0,3,3.8,18
16/04/2018 5:10,0.752,9.8,89.8,0,0,3.1,3.6,22
16/04/2018 5:20,0.738,9.9,89.8,0,0,2.7,3.1,14
16/04/2018 5:30,0.725,10,89.8,0,0,3,3.7,9
16/04/2018 5:40,0.716,10.2,89.8,0,0,3,3.5,20
16/04/2018 5:50,0.716,10.2,89.82,0,0,3.2,4.4,18
16/04/2018 6:00,0.711,10.3,89.8,0,0,3.4,4.5,23
16/04/2018 6:10,0.711,10.3,89.82,0,0,3.5,4.1,29
16/04/2018 6:20,0.711,10.3,89.82,0,0,3.6,4.5,19
16/04/2018 6:30,0.72,10.1,89.82,0,0,2.8,3.3,3
16/04/2018 6:40,0.743,9.8,89.82,0,1.8,3.2,4.2,20
16/04/2018 6:50,0.762,9.6,89.83,0,7.3,3,4.7,25
16/04/2018 7:00,0.762,9.6,89.83,0,16.5,3.4,4.1,12
16/04/2018 7:10,0.762,9.6,89.85,0,25.6,3.2,4.3,24
16/04/2018 7:20,0.762,9.6,89.85,0,36.6,3,4.5,8
16/04/2018 7:30,0.757,9.7,89.85,0,47.6,3.1,4.5,21
16/04/2018 7:40,0.743,9.8,89.86,0,58.6,2.6,3.7,15
16/04/2018 7:50,0.735,9.8,89.86,0,71.4,3.1,3.8,10
16/04/2018 8:00,0.722,9.9,89.86,0,82.4,2.5,3.2,19
16/04/2018 8:10,0.717,10,89.87,0,97,2.5,3.2,20
16/04/2018 8:20,0.704,10.1,89.87,0,111.7,2.6,3.7,18
16/04/2018 8:30,0.698,10.4,89.89,0,199.6,2.9,4,19
16/04/2018 8:40,0.68,10.8,89.89,0,241.7,2.5,3.2,11
16/04/2018 8:50,0.674,11.1,89.89,0,278.3,2.4,3.8,346
16/04/2018 9:00,0.664,11.5,89.89,0,311.3,2.1,3.3,29
16/04/2018 9:10,0.658,11.8,89.92,0,344.2,2.6,3.3,17
16/04/2018 9:20,0.645,12.1,89.93,0,371.7,2.3,3.1,17
16/04/2018 9:30,0.627,12.2,89.95,0,397.3,2.6,3.9,5
16/04/2018 9:40,0.614,12.5,89.96,0,428.5,2.7,3.4,359
16/04/2018 9:50,0.601,13,89.96,0,459.6,1.9,2.6,338
16/04/2018 10:00,0.592,12.9,89.98,0,487.1,3.1,4.6,6
16/04/2018 10:10,0.582,13.5,89.98,0,514.5,2.1,3.2,359
16/04/2018 10:20,0.564,13.8,89.99,0,542,2.2,3.4,8
16/04/2018 10:30,0.557,14,89.99,0,569.5,2.4,4,12
16/04/2018 10:40,0.535,14.8,90.02,0,589.6,1.9,3.8,7
16/04/2018 10:50,0.536,14.6,90.02,0,609.7,2,3,4
16/04/2018 11:00,0.511,15,90.02,0,637.2,2.3,3,3
16/04/2018 11:10,0.51,15.2,90.04,0,657.3,1.6,2.8,11
16/04/2018 11:20,0.503,15.4,90.04,0,675.7,1.4,3.1,8
16/04/2018 11:30,0.49,16,90.04,0,692.1,1.7,2.3,16
16/04/2018 11:40,0.496,15.8,90.04,0,708.6,1.6,3,6
16/04/2018 11:50,0.49,16.7,90.04,0,723.3,1.2,2.1,24
16/04/2018 12:00,0.474,17.2,90.02,0,732.4,0.9,1.3,323
16/04/2018 12:10,0.469,17.7,90.02,0,747.1,0.9,1.4,47
16/04/2018 12:20,0.468,17.4,90.04,0,758.1,1.5,2.3,338
16/04/2018 12:30,0.483,17.4,90.04,0,763.5,1.2,2.3,277
16/04/2018 12:40,0.464,18.2,90.04,0,778.2,1.1,1.7,349
16/04/2018 12:50,0.472,19.5,90.05,0,809.3,1.1,1.5,170
16/04/2018 13:00,0.454,20.3,90.06,0,618.9,1.2,1.6,169
16/04/2018 13:10,0.483,19.6,90.05,0,487.1,0.7,1.2,189
16/04/2018 13:20,0.484,19.1,90.06,0,283.8,0.9,1.2,150
16/04/2018 13:30,0.504,17.4,90.05,0,320.4,1.1,1.7,65
16/04/2018 13:40,0.515,16.9,90.05,0,455.9,0.8,1.5,0
16/04/2018 13:50,0.511,16.7,90.06,0,307.6,1.2,2.2,34
16/04/2018 14:00,0.518,16.8,90.06,0,293,0.6,1,286
16/04/2018 14:10,0.511,17.8,90.05,0,368,0.8,1.2,166
16/04/2018 14:20,0.525,17.2,90.06,0,168.5,1.1,2.3,346
16/04/2018 14:30,0.539,16.8,90.08,0,183.1,0.5,1.1,139
16/04/2018 14:40,0.546,16.6,90.08,0,177.6,1,1.8,133
16/04/2018 14:50,0.551,16.6,90.09,0,148.3,0.6,0.9,27
16/04/2018 15:00,0.6,15.7,90.08,0.6,135.5,1.1,1.6,26
16/04/2018 15:10,0.75,14.4,90.06,0.2,146.5,0.4,0.9,3
16/04/2018 15:20,0.784,13.6,90.08,1.8,201.4,0.6,1.1,29
16/04/2018 15:30,0.81,13.1,90.08,0,448.6,1,1.5,36
16/04/2018 15:40,0.819,14.6,90.08,0,516.4,1,1.7,22
16/04/2018 15:50,0.759,14.6,90.08,0,470.6,1.2,1.9,23
16/04/2018 16:00,0.669,15,90.08,0,710.4,2.2,2.8,58
16/04/2018 16:10,0.672,15.6,90.08,0,426.6,1.2,2.8,46
16/04/2018 16:20,0.623,15.4,90.09,0,313.1,2.3,3.6,19
16/04/2018 16:30,0.626,14.9,90.09,0,113.5,1.5,2.2,22
16/04/2018 16:40,0.62,14.3,90.09,0,73.2,1.9,2.6,19
16/04/2018 16:50,0.628,14.1,90.11,0,130,1.3,2.2,26
16/04/2018 17:00,0.643,14.2,90.11,0,91.6,0.7,1.2,27
16/04/2018 17:10,0.645,14,90.11,0,73.2,1.2,2.8,33
16/04/2018 17:20,0.666,13.8,90.11,0,73.2,1,1.9,33
16/04/2018 17:30,0.666,13.5,90.14,0,11,1.7,2.4,30
16/04/2018 17:40,0.738,12.8,90.14,0.6,3.7,1.2,2.5,147
16/04/2018 17:50,0.81,11.8,90.17,0,7.3,0.1,0.4,158
16/04/2018 18:00,0.841,11.5,90.18,0.4,11,0.5,2.9,36
16/04/2018 18:10,0.807,11.3,90.18,0.4,12.8,2.1,2.8,24
16/04/2018 18:20,0.74,11.3,90.2,0.2,14.6,2.5,3.1,61
16/04/2018 18:30,0.702,11.3,90.21,0.8,14.6,2.3,3.4,66
16/04/2018 18:40,0.704,11.1,90.21,1.4,53.1,2,2.6,119
16/04/2018 18:50,0.704,11.1,90.2,1.2,49.4,2,2.5,85
16/04/2018 19:00,0.7,11.2,90.18,0.4,38.5,1.8,2.3,69
16/04/2018 19:10,0.762,10.7,90.18,0.2,29.3,1.1,1.9,35
16/04/2018 19:20,0.734,10.8,90.2,0,18.3,1.8,2.8,32
16/04/2018 19:30,0.73,11.2,90.2,0,7.3,3,3.8,16
16/04/2018 19:40,0.676,11.4,90.21,0,0,3,3.6,32
16/04/2018 19:50,0.689,11.1,90.2,0,0,0.9,1.4,39
16/04/2018 20:00,0.675,10.9,90.2,0,0,1.3,2.1,34
16/04/2018 20:10,0.68,11.3,90.24,0,0,1.1,2.1,338
16/04/2018 20:20,0.69,11.4,90.26,0,0,1,1.4,66
16/04/2018 20:30,0.658,11.8,90.28,0,0,0.9,1.7,12
16/04/2018 20:40,0.687,11.8,90.3,0,0,0.9,2.1,4
16/04/2018 20:50,0.722,11.2,90.31,0,0,0.5,0.8,27
16/04/2018 21:00,0.734,10.8,90.33,0,0,0.4,0.7,15
16/04/2018 21:10,0.746,10.4,90.34,0,0,0.6,0.9,15
16/04/2018 21:20,0.733,10.5,90.34,0,0,0.9,1.4,21
16/04/2018 21:30,0.747,10.7,90.36,0,0,0.7,1.1,11
16/04/2018 21:40,0.752,10.6,90.37,0,0,0.7,1,20
16/04/2018 21:50,0.737,11.2,90.39,0,0,1.3,1.9,14
16/04/2018 22:00,0.715,11.5,90.39,0,0,1.4,1.9,12
16/04/2018 22:10,0.732,11.3,90.39,0,0,1.4,2.1,26
16/04/2018 22:20,0.716,11.8,90.39,0,0,2.5,3.1,32
16/04/2018 22:30,0.713,12,90.4,0,0,3,3.8,36
16/04/2018 22:40,0.716,12.1,90.39,0,0,3.2,4.2,18
16/04/2018 22:50,0.721,12,90.4,0,0,2.9,3.7,25
16/04/2018 23:00,0.721,12,90.4,0,0,2.7,3,25
16/04/2018 23:10,0.725,11.9,90.4,0,0,2.2,2.9,22
16/04/2018 23:20,0.737,11.8,90.4,0,0,2.6,3.7,22
16/04/2018 23:30,0.737,11.8,90.4,0,0,2.6,3.2,28
16/04/2018 23:40,0.742,11.7,90.4,0,0,2.9,3.8,12
16/04/2018 23:50,0.742,11.7,90.42,0,0,2.7,3.6,10
17/04/2018 0:00,0.742,11.7,90.42,0,0,2.7,3,14
17/04/2018 0:10,0.752,11.5,90.42,0,0,2.3,2.9,8
17/04/2018 0:20,0.752,11.5,90.43,0,0,2.1,2.7,15
17/04/2018 0:30,0.76,11.5,90.43,0,0,2.1,3,23
17/04/2018 0:40,0.76,11.5,90.45,0,0,2.1,2.4,28
17/04/2018 0:50,0.762,11.6,90.46,0,0,2,3,10
17/04/2018 1:00,0.769,11.6,90.48,0,0,2,2.7,8
17/04/2018 1:10,0.774,11.5,90.48,0,0,1.8,2.8,37
17/04/2018 1:20,0.782,11.5,90.48,0,0,1.9,2.8,16
17/04/2018 1:30,0.787,11.4,90.49,0,0,1.6,2.3,359
17/04/2018 1:40,0.792,11.3,90.49,0,0,1.9,2.9,7
17/04/2018 1:50,0.784,11.6,90.49,0,0,2.5,3.1,15
17/04/2018 2:00,0.779,11.7,90.5,0,0,2.2,2.8,12
17/04/2018 2:10,0.787,11.4,90.5,0,0,1.9,2.7,4
17/04/2018 2:20,0.792,11.3,90.52,0,0,2.2,2.9,13
17/04/2018 2:30,0.792,11.3,90.52,0,0,2,2.8,15
17/04/2018 2:40,0.785,11.3,90.55,0,0,1.3,2,13
17/04/2018 2:50,0.785,11.3,90.55,0,0,1.7,2.2,15
17/04/2018 3:00,0.787,11.4,90.55,0,0,1.8,2.5,15
17/04/2018 3:10,0.787,11.4,90.55,0,0,1.5,2.2,7
17/04/2018 3:20,0.8,11,90.55,0,0,1.8,2.4,15
17/04/2018 3:30,0.795,11.1,90.56,0,0,1.9,2.5,21
17/04/2018 3:40,0.792,11.3,90.56,0,0,2.5,3.5,12
17/04/2018 3:50,0.771,11.7,90.58,0,0,3,3.9,35
17/04/2018 4:00,0.768,11.9,90.58,0,0,3.2,4.1,32
17/04/2018 4:10,0.761,11.9,90.59,0,0,2.5,3.4,23
17/04/2018 4:20,0.771,11.7,90.59,0,0,2.5,3.4,32
17/04/2018 4:30,0.771,11.7,90.59,0,0,2.6,3.3,38
17/04/2018 4:40,0.766,11.8,90.59,0,0,2.6,3.5,39
17/04/2018 4:50,0.761,11.9,90.61,0,0,2.7,3.8,25
17/04/2018 5:00,0.766,11.8,90.61,0,0,2.7,3.4,12
17/04/2018 5:10,0.759,11.8,90.61,0,0,2.6,3.5,14
17/04/2018 5:20,0.757,11.7,90.62,0,0,2.1,3.3,26
17/04/2018 5:30,0.75,11.7,90.62,0,0,2.6,3.8,26
17/04/2018 5:40,0.742,11.7,90.62,0,0,2.6,3.4,12
17/04/2018 5:50,0.737,11.5,90.62,0,0,2.4,2.9,4
17/04/2018 6:00,0.735,11.4,90.62,0,0,1.7,2.9,39
17/04/2018 6:10,0.745,11.2,90.62,0,0,1.9,2.6,13
17/04/2018 6:20,0.76,11.2,90.62,0,0,1.9,2.6,20
17/04/2018 6:30,0.752,11.2,90.64,0,0,1.6,2.2,20
17/04/2018 6:40,0.76,11.2,90.64,0,1.8,2.5,3.2,17
17/04/2018 6:50,0.772,11.1,90.65,0,11,2.1,3.1,19
17/04/2018 7:00,0.785,11,90.67,0,22,1.7,3.1,359
17/04/2018 7:10,0.782,11.2,90.68,0,33,1.2,1.9,33
17/04/2018 7:20,0.772,11.4,90.7,0,43.9,1.4,2.2,10
17/04/2018 7:30,0.787,11.4,90.71,0,43.9,2.7,3.3,16
17/04/2018 7:40,0.792,11.3,90.72,0,51.3,3.2,4.1,28
17/04/2018 7:50,0.805,11.2,90.72,0,75.1,2.8,4.3,8
17/04/2018 8:00,0.8,11.3,90.75,0,89.7,2.3,3.6,10
17/04/2018 8:10,0.8,11.3,90.75,0,73.2,1.9,2.7,359
17/04/2018 8:20,0.787,11.4,90.77,0,84.2,2,2.9,17
17/04/2018 8:30,0.787,11.4,90.78,0,106.2,2.6,3.4,27
17/04/2018 8:40,0.771,11.7,90.8,0,241.7,2.2,3.1,23
17/04/2018 8:50,0.739,12.5,90.8,0,335.1,2.8,3.8,3
17/04/2018 9:00,0.733,12.9,90.81,0,357.1,2.3,3.9,30
17/04/2018 9:10,0.722,13,90.83,0,331.4,2.5,4.3,17
17/04/2018 9:20,0.731,12.8,90.84,0,219.7,2.6,3.8,13
17/04/2018 9:30,0.727,12.6,90.86,0,221.6,2.9,3.6,8
17/04/2018 9:40,0.722,13,90.87,0,443.1,2.7,4.1,40
17/04/2018 9:50,0.704,13.1,90.87,0,256.3,3.1,4.1,14
17/04/2018 10:00,0.704,13.1,90.89,0,380.9,2.9,5.5,25
17/04/2018 10:10,0.699,13.2,90.9,0,435.8,3.3,4.8,40
17/04/2018 10:20,0.701,13.3,90.9,0,335.1,2.9,4.3,21
17/04/2018 10:30,0.692,13.5,90.92,0,349.7,2.9,4.6,21
17/04/2018 10:40,0.683,13.7,90.92,0,483.4,2.4,4.1,42
17/04/2018 10:50,0.661,14.2,90.94,0,346.1,2.2,3.5,45
17/04/2018 11:00,0.673,13.5,90.93,0,260,3.8,4.7,37
17/04/2018 11:10,0.672,13.8,90.94,0,618.9,2.6,3.7,14
17/04/2018 11:20,0.654,14.8,90.94,0,600.6,2.6,4.1,61
17/04/2018 11:30,0.659,14.4,90.96,0,316.8,2.1,2.7,87
17/04/2018 11:40,0.654,14.8,90.96,0,523.7,1.9,3.3,149
17/04/2018 11:50,0.633,15.3,90.96,0,413.8,1.5,2.5,193
17/04/2018 12:00,0.64,15,90.97,0,591.4,2.1,2.7,115
17/04/2018 12:10,0.643,15.2,90.97,0,827.6,1.9,2.6,52
17/04/2018 12:20,0.627,15.3,90.96,0,384.5,1.9,3,169
17/04/2018 12:30,0.64,14.7,90.97,0,844.1,2.9,3.9,33
17/04/2018 12:40,0.644,14.9,90.97,0,657.3,2.7,4.3,101
17/04/2018 12:50,0.612,15.4,90.96,0,602.4,2.9,3.6,100
17/04/2018 13:00,0.6,15.7,90.96,0,767.2,2.8,5.4,55
17/04/2018 13:10,0.598,15.9,90.96,0,635.4,1.7,2.4,171
17/04/2018 13:20,0.572,16.9,90.97,0,688.5,1.8,3.3,183
17/04/2018 13:30,0.572,16.3,90.96,0,408.3,2,2.6,153
17/04/2018 13:40,0.585,15.8,90.97,0,399.2,2.1,3.3,163
17/04/2018 13:50,0.595,15.4,90.96,0,573.1,1.7,2.2,172
17/04/2018 14:00,0.577,16.9,90.96,0,542,1.6,2.9,199
17/04/2018 14:10,0.557,17.3,90.97,0,754.4,1.8,3.5,150
17/04/2018 14:20,0.553,17.7,90.96,0,895.4,1.6,2.7,146
17/04/2018 14:30,0.54,18.1,90.96,0,659.2,2,2.5,140
17/04/2018 14:40,0.559,17.4,90.97,0,399.2,2,3.5,189
17/04/2018 14:50,0.568,17,90.97,0,646.4,2.2,4.1,164
17/04/2018 15:00,0.57,17.1,90.96,0,719.6,2.2,3.3,152
17/04/2018 15:10,0.561,17.2,90.97,0,593.3,2.3,3.8,128
17/04/2018 15:20,0.581,16.5,90.96,0,730.6,2.4,3.2,141
17/04/2018 15:30,0.584,17,90.97,0,569.5,2,4.6,126
17/04/2018 15:40,0.568,17.3,90.97,0,606.1,2.2,5,100
17/04/2018 15:50,0.594,16,90.96,0,135.5,2.8,4.1,110
17/04/2018 16:00,0.642,14.8,90.97,0,111.7,2.3,4.4,94
17/04/2018 16:10,0.721,13.3,90.97,0,282,3.2,5.6,16
17/04/2018 16:20,0.74,12.9,90.96,0,357.1,3.6,5.1,39
17/04/2018 16:30,0.732,13.6,90.96,0,624.4,3.7,5.3,61
17/04/2018 16:40,0.711,14.6,90.96,0,602.4,3.7,5.5,62
17/04/2018 16:50,0.737,13.9,90.96,0,307.6,4.2,6.7,29
17/04/2018 17:00,0.753,13.3,90.96,0,426.6,4.3,6.1,45
17/04/2018 17:10,0.725,13.9,90.94,0,490.7,3.3,4.4,74
17/04/2018 17:20,0.714,14,90.96,0,141,2.6,3.7,53
17/04/2018 17:30,0.743,13.1,90.97,0,245.4,3.5,5.8,43
17/04/2018 17:40,0.721,13.7,90.97,0,291.1,2.6,4.3,83
17/04/2018 17:50,0.702,14.4,90.99,0,371.7,2.1,3.3,113
17/04/2018 18:00,0.695,14.4,90.99,0,174,2.5,3.3,107
17/04/2018 18:10,0.718,13.5,91,0,269.2,3,4.3,68
17/04/2018 18:20,0.714,13.3,91,0,166.6,3.3,5.2,39
17/04/2018 18:30,0.715,13,91,0,252.7,3.9,4.8,61
17/04/2018 18:40,0.708,13.3,91,0,166.6,3.3,5.4,26
17/04/2018 18:50,0.718,12.8,91.02,0,100.7,2.9,3.9,34
17/04/2018 19:00,0.732,12.5,91.02,0,122.7,3.9,4.9,31
17/04/2018 19:10,0.734,12.6,91.02,0,80.6,2.6,4.6,9
17/04/2018 19:20,0.746,12.2,91.03,0,38.5,2.4,4.2,7
17/04/2018 19:30,0.749,12,91.05,0,27.5,2.8,4.7,22
17/04/2018 19:40,0.737,11.8,91.05,0,18.3,2.5,4.5,349
17/04/2018 19:50,0.74,11.6,91.05,0,7.3,2.7,4.5,9
17/04/2018 20:00,0.742,11.4,91.06,0,1.8,2.4,3.5,8
17/04/2018 20:10,0.752,11.2,91.09,0,0,1.5,3.2,18
17/04/2018 20:20,0.75,11.1,91.09,0,0,1.4,2.7,24
17/04/2018 20:30,0.76,10.9,91.09,0,0,1.6,2.6,2
17/04/2018 20:40,0.77,10.7,91.11,0,0,2,3.3,346
17/04/2018 20:50,0.77,10.7,91.12,0,0,2.3,4.1,23
17/04/2018 21:00,0.767,10.6,91.12,0,0,1.8,3.8,3
17/04/2018 21:10,0.772,10.5,91.13,0,0,1.3,2.1,325
17/04/2018 21:20,0.759,10.6,91.13,0,0,0.9,2.2,30
17/04/2018 21:30,0.749,10.5,91.15,0,0,1.3,3.4,49
17/04/2018 21:40,0.734,10.8,91.18,0,0,1.7,3,71
17/04/2018 21:50,0.739,10.7,91.18,0,0,0.8,1.5,110
17/04/2018 22:00,0.746,10.4,91.19,0,0,1.1,3.1,359
17/04/2018 22:10,0.731,10.7,91.19,0,0,1.7,3.4,50
17/04/2018 22:20,0.721,10.9,91.19,0,0,2.4,3.9,88
17/04/2018 22:30,0.709,11,91.19,0,0,2.2,3.4,65
17/04/2018 22:40,0.701,11,91.19,0,0,2.1,3.2,33
17/04/2018 22:50,0.697,11.1,91.18,0,0,4.2,5.3,27
17/04/2018 23:00,0.689,11.1,91.18,0,0,2.9,4.4,9
17/04/2018 23:10,0.689,11.1,91.18,0,0,2.4,4.4,30
17/04/2018 23:20,0.689,11.1,91.18,0,0,2.9,5.5,47
17/04/2018 23:30,0.686,11,91.18,0,0,1.3,1.9,150
17/04/2018 23:40,0.689,11.1,91.19,0,0,2,3.1,71
17/04/2018 23:50,0.692,11.2,91.21,0,0,1.8,3.1,105
18/04/2018 0:00,0.695,11.3,91.21,0,0,2.7,4,53
18/04/2018 0:10,0.7,11.2,91.21,0,0,4.4,7.6,20
18/04/2018 0:20,0.7,11.2,91.21,0,0,4.1,5.6,30
18/04/2018 0:30,0.707,11.2,91.21,0,0,5.2,6.9,8
18/04/2018 0:40,0.707,11.2,91.21,0,0,5.7,7.3,10
18/04/2018 0:50,0.707,11.2,91.22,0,0,5.1,6.8,23
18/04/2018 1:00,0.712,11.1,91.24,0,0,5.6,7.1,28
18/04/2018 1:10,0.712,11.1,91.25,0,0,4.7,6.5,30
18/04/2018 1:20,0.704,11.1,91.27,0,0,3.6,5.2,56
18/04/2018 1:30,0.704,11.1,91.28,0,0,5.2,5.8,31
18/04/2018 1:40,0.709,11,91.28,0,0,4.5,6,47
18/04/2018 1:50,0.714,10.9,91.27,0,0,4.9,6.4,40
18/04/2018 2:00,0.714,10.9,91.27,0,0,4.4,5.6,63
18/04/2018 2:10,0.714,10.9,91.25,0,0,4.7,5.4,54
18/04/2018 2:20,0.714,10.9,91.22,0,0,6.1,8.3,41
18/04/2018 2:30,0.714,10.9,91.22,0,0,4.9,6.1,60
18/04/2018 2:40,0.721,10.9,91.21,0,0,5.2,6.3,67
18/04/2018 2:50,0.721,10.9,91.21,0,0,4.7,6.8,54
18/04/2018 3:00,0.721,10.9,91.21,0,0,3,4.5,100
18/04/2018 3:10,0.721,10.9,91.22,0,0,3.8,6.5,115
18/04/2018 3:20,0.721,10.9,91.22,0,0,3.6,5,91
18/04/2018 3:30,0.709,11,91.22,0,0,5.2,6.3,77
18/04/2018 3:40,0.709,11,91.22,0,0,5.8,8,42
18/04/2018 3:50,0.709,11,91.22,0,0,4.8,8.4,43
18/04/2018 4:00,0.701,11,91.21,0,0,3.6,5.9,59
18/04/2018 4:10,0.706,10.9,91.22,0,0,3.1,5.8,92
18/04/2018 4:20,0.706,10.9,91.22,0,0,3.3,4.8,62
18/04/2018 4:30,0.701,11,91.22,0,0,5.1,6.4,49
18/04/2018 4:40,0.701,11,91.21,0,0,4.6,6.9,47
18/04/2018 4:50,0.694,11,91.19,0,0,4.6,7.1,87
18/04/2018 5:00,0.694,11,91.21,0,0,3.6,5,52
18/04/2018 5:10,0.698,10.9,91.21,0,0,3.3,5.1,73
18/04/2018 5:20,0.691,10.9,91.21,0,0,2.5,4.4,202
18/04/2018 5:30,0.695,10.8,91.22,0,0,2.6,5.4,140
18/04/2018 5:40,0.686,11,91.22,0,0,4,6.1,107
18/04/2018 5:50,0.683,10.9,91.22,0,0,3,5.8,156
18/04/2018 6:00,0.688,10.8,91.21,0,0,3.6,5.7,111
18/04/2018 6:10,0.68,10.8,91.21,0,0,3.3,4.2,124
18/04/2018 6:20,0.68,10.8,91.22,0,0,3,4.4,164
18/04/2018 6:30,0.672,10.8,91.24,0,0,2.6,4.1,147
18/04/2018 6:40,0.672,10.8,91.25,0,1.8,2.6,4.7,118
18/04/2018 6:50,0.672,10.8,91.28,0,7.3,1.6,3.2,83
18/04/2018 7:00,0.68,10.8,91.28,0,16.5,2.9,5,345
18/04/2018 7:10,0.688,10.8,91.3,0,43.9,2.9,5.2,65
18/04/2018 7:20,0.691,10.9,91.28,0,64.1,3,4.5,73
18/04/2018 7:30,0.686,11,91.28,0,56.8,3.5,7,70
18/04/2018 7:40,0.686,11,91.3,0,58.6,3.4,5.7,56
18/04/2018 7:50,0.689,11.1,91.31,0,73.2,3.5,6.1,54
18/04/2018 8:00,0.689,11.1,91.3,0,84.2,4.4,6.3,6
18/04/2018 8:10,0.685,11.2,91.3,0,100.7,4.3,5.6,50
18/04/2018 8:20,0.68,11.3,91.28,0,139.2,4.1,7.6,50
18/04/2018 8:30,0.662,11.7,91.31,0,269.2,3.1,4.7,50
18/04/2018 8:40,0.646,11.9,91.33,0,289.3,4.3,6,64
18/04/2018 8:50,0.635,12,91.33,0,265.5,2.8,4.9,52
18/04/2018 9:00,0.612,12.4,91.33,0,395.5,3.6,5.1,57
18/04/2018 9:10,0.597,12.6,91.33,0,426.6,4,6.5,56
18/04/2018 9:20,0.585,12.9,91.31,0,432.1,4,7,56
18/04/2018 9:30,0.585,12.9,91.33,0,461.4,4.2,6.4,71
18/04/2018 9:40,0.589,12.8,91.33,0,501.7,5.4,7.2,38
18/04/2018 9:50,0.571,13.1,91.34,0,565.8,5,9.3,20
18/04/2018 10:00,0.578,13.1,91.35,0,593.3,6.1,7.7,26
18/04/2018 10:10,0.574,13.2,91.35,0,492.6,5.1,6,35
18/04/2018 10:20,0.575,13,91.37,0,271,4.9,7.2,45
18/04/2018 10:30,0.575,12.8,91.38,0,271,5.1,6.9,76
18/04/2018 10:40,0.568,13,91.4,0,324.1,4.8,7.2,34
18/04/2018 10:50,0.558,13.1,91.41,0,278.3,4.9,8.3,67
18/04/2018 11:00,0.554,13.2,91.4,0,423,4.4,7.2,25
18/04/2018 11:10,0.555,13,91.41,0,380.9,5.9,7.5,53
18/04/2018 11:20,0.561,13,91.44,0,318.6,4.2,5.8,28
18/04/2018 11:30,0.562,12.8,91.43,0,298.5,5.2,7,49
18/04/2018 11:40,0.576,12.6,91.43,0,287.5,5.5,6.7,44
18/04/2018 11:50,0.587,12.5,91.43,0,267.3,5.4,7.8,36
18/04/2018 12:00,0.598,12.4,91.44,0,263.7,5.6,8.3,60
18/04/2018 12:10,0.584,12.4,91.43,0,239.9,5.5,7.5,12
18/04/2018 12:20,0.588,12.3,91.46,0,241.7,3.2,4.5,9
18/04/2018 12:30,0.587,12.5,91.47,0,294.8,4,6.8,33
18/04/2018 12:40,0.594,12.5,91.49,0,291.1,4.4,5.5,25
18/04/2018 12:50,0.59,12.6,91.49,0,304,5.1,6.3,33
18/04/2018 13:00,0.586,12.7,91.49,0,314.9,4.8,6.8,55
18/04/2018 13:10,0.593,12.7,91.49,0,346.1,4.9,6.4,76
18/04/2018 13:20,0.585,12.9,91.49,0,336.9,3.8,5,102
18/04/2018 13:30,0.588,13,91.49,0,320.4,3.6,4.9,123
18/04/2018 13:40,0.601,13,91.47,0,314.9,3.1,4.9,138
18/04/2018 13:50,0.606,12.7,91.47,0,309.4,5.1,6.6,38
18/04/2018 14:00,0.604,12.6,91.47,0,324.1,4.5,6.3,36
18/04/2018 14:10,0.596,12.8,91.47,0,595.1,5.3,7.1,33
18/04/2018 14:20,0.577,13.3,91.47,0,655.5,4.8,6.5,21
18/04/2018 14:30,0.55,13.3,91.46,0,604.2,5,6.2,32
18/04/2018 14:40,0.528,13,91.47,0,271,4.1,4.8,101
18/04/2018 14:50,0.535,12.8,91.46,0,234.4,4.3,5.5,77
18/04/2018 15:00,0.542,12.8,91.47,0,252.7,4.2,6.8,70
18/04/2018 15:10,0.542,12.8,91.47,0,236.2,4.9,6.5,47
18/04/2018 15:20,0.545,12.9,91.49,0,260,4.2,5.3,79
18/04/2018 15:30,0.541,13,91.47,0,261.8,4.2,5.8,73
18/04/2018 15:40,0.541,13,91.46,0,344.2,4.7,7.7,39
18/04/2018 15:50,0.531,13.3,91.47,0,300.3,3.6,5.1,55
18/04/2018 16:00,0.531,13.3,91.47,0,320.4,3.4,4.8,67
18/04/2018 16:10,0.531,13.1,91.49,0,293,4.5,6.4,37
18/04/2018 16:20,0.531,13.1,91.47,0,241.7,4.1,5.1,39
18/04/2018 16:30,0.535,13,91.47,0,199.6,4.7,5.8,35
18/04/2018 16:40,0.542,12.8,91.46,0,210.6,3.8,4.8,50
18/04/2018 16:50,0.548,13,91.47,0,265.5,3.2,4.7,81
18/04/2018 17:00,0.544,13.1,91.47,0,269.2,3,5.2,79
18/04/2018 17:10,0.554,13.2,91.49,0,219.7,1.9,3.9,50
18/04/2018 17:20,0.547,13.2,91.5,0,201.4,1.7,3.2,31
18/04/2018 17:30,0.547,13.2,91.5,0,194.1,1.6,2.6,336
18/04/2018 17:40,0.541,13.2,91.5,0,177.6,2.3,4,57
