@T,table,,,
@H,timestamp,val_1,val_2,val_3
ID,  ,1,2,3
,2018-06-15 22:00,0.7488333333,0.7488333333,0.7488333333
,2018-06-15 23:00,0.7498333333,0.7498333333,0.7498333333
,2018-06-16 00:00,0.7323333333,0.7323333333,0.7323333333
,2018-06-16 01:00,0.6875,0.6875,0.6875
,2018-06-16 02:00,0.7135,0.7135,0.7135
,2018-06-16 03:00,0.763,0.763,0.763
,2018-06-16 04:00,0.7801666667,0.7801666667,0.7801666667
,2018-06-16 05:00,0.7341666667,0.7341666667,0.7341666667
,2018-06-16 06:00,0.7081666667,0.7081666667,0.7081666667
,2018-06-16 07:00,0.6708333333,0.6708333333,0.6708333333
,2018-06-16 08:00,0.6715,0.6715,0.6715
,2018-06-16 09:00,0.672,0.672,0.672
,2018-06-16 10:00,0.6775,0.6775,0.6775
,2018-06-16 11:00,0.6551666667,0.6551666667,0.6551666667
,2018-06-16 12:00,0.6285,0.6285,0.6285
,2018-06-16 13:00,0.6146666667,0.6146666667,0.6146666667
,2018-06-16 14:00,0.6108333333,0.6108333333,0.6108333333
,2018-06-16 15:00,0.6083333333,0.6083333333,0.6083333333
,2018-06-16 16:00,0.578,0.578,0.578
,2018-06-16 17:00,0.567,0.567,0.567
,2018-06-16 18:00,0.58,0.58,0.58
,2018-06-16 19:00,0.6036666667,0.6036666667,0.6036666667
,2018-06-16 20:00,0.647,0.647,0.647
,2018-06-16 21:00,0.6686666667,0.6686666667,0.6686666667
,2018-06-16 22:00,0.6826666667,0.6826666667,0.6826666667
,2018-06-16 23:00,0.6835,0.6835,0.6835
,2018-06-17 00:00,0.674,0.674,0.674
,2018-06-17 01:00,0.6763333333,0.6763333333,0.6763333333
,2018-06-17 02:00,0.6886666667,0.6886666667,0.6886666667
,2018-06-17 03:00,0.6406666667,0.6406666667,0.6406666667
,2018-06-17 04:00,0.6183333333,0.6183333333,0.6183333333
,2018-06-17 05:00,0.6246666667,0.6246666667,0.6246666667
,2018-06-17 06:00,0.635,0.635,0.635
,2018-06-17 07:00,0.6241666667,0.6241666667,0.6241666667
,2018-06-17 08:00,0.6025,0.6025,0.6025
,2018-06-17 09:00,0.6061666667,0.6061666667,0.6061666667
,2018-06-17 10:00,0.585,0.585,0.585
,2018-06-17 11:00,0.5616666667,0.5616666667,0.5616666667
,2018-06-17 12:00,0.543,0.543,0.543
,2018-06-17 13:00,0.5296666667,0.5296666667,0.5296666667
,2018-06-17 14:00,0.516,0.516,0.516
,2018-06-17 15:00,0.5065,0.5065,0.5065
,2018-06-17 16:00,0.5123333333,0.5123333333,0.5123333333
,2018-06-17 17:00,0.5085,0.5085,0.5085
,2018-06-17 18:00,0.5431666667,0.5431666667,0.5431666667
,2018-06-17 19:00,0.5763333333,0.5763333333,0.5763333333
,2018-06-17 20:00,0.6618333333,0.6618333333,0.6618333333
,2018-06-17 21:00,0.6933333333,0.6933333333,0.6933333333
,2018-06-17 22:00,0.7043333333,0.7043333333,0.7043333333
,2018-06-17 23:00,0.7145,0.7145,0.7145
,2018-06-18 00:00,0.7023333333,0.7023333333,0.7023333333
,2018-06-18 01:00,0.6613333333,0.6613333333,0.6613333333
,2018-06-18 02:00,0.6116666667,0.6116666667,0.6116666667
,2018-06-18 03:00,0.5691666667,0.5691666667,0.5691666667
,2018-06-18 04:00,0.5625,0.5625,0.5625
,2018-06-18 05:00,0.5586666667,0.5586666667,0.5586666667
,2018-06-18 06:00,0.5921666667,0.5921666667,0.5921666667
,2018-06-18 07:00,0.6128333333,0.6128333333,0.6128333333
,2018-06-18 08:00,0.5946666667,0.5946666667,0.5946666667
,2018-06-18 09:00,0.6131666667,0.6131666667,0.6131666667
,2018-06-18 10:00,0.6943333333,0.6943333333,0.6943333333
,2018-06-18 11:00,0.688,0.688,0.688
,2018-06-18 12:00,0.6556666667,0.6556666667,0.6556666667
,2018-06-18 13:00,0.6425,0.6425,0.6425
,2018-06-18 14:00,0.6423333333,0.6423333333,0.6423333333
,2018-06-18 15:00,0.628,0.628,0.628
,2018-06-18 16:00,0.6243333333,0.6243333333,0.6243333333
,2018-06-18 17:00,0.591,0.591,0.591
,2018-06-18 18:00,0.5591666667,0.5591666667,0.5591666667
,2018-06-18 19:00,0.5995,0.5995,0.5995
,2018-06-18 20:00,0.6795,0.6795,0.6795
,2018-06-18 21:00,0.6905,0.6905,0.6905
,2018-06-18 22:00,0.6723333333,0.6723333333,0.6723333333
,2018-06-18 23:00,0.6603333333,0.6603333333,0.6603333333
,2018-06-19 00:00,0.6651666667,0.6651666667,0.6651666667
,2018-06-19 01:00,0.668,0.668,0.668
,2018-06-19 02:00,0.6728333333,0.6728333333,0.6728333333
,2018-06-19 03:00,0.6705,0.6705,0.6705
,2018-06-19 04:00,0.6551666667,0.6551666667,0.6551666667
,2018-06-19 05:00,0.6751666667,0.6751666667,0.6751666667
,2018-06-19 06:00,0.6893333333,0.6893333333,0.6893333333
,2018-06-19 07:00,0.661,0.661,0.661
,2018-06-19 08:00,0.6086666667,0.6086666667,0.6086666667
,2018-06-19 09:00,0.5903333333,0.5903333333,0.5903333333
,2018-06-19 10:00,0.5928333333,0.5928333333,0.5928333333
,2018-06-19 11:00,0.5866666667,0.5866666667,0.5866666667
,2018-06-19 12:00,0.5668333333,0.5668333333,0.5668333333
,2018-06-19 13:00,0.5718333333,0.5718333333,0.5718333333
,2018-06-19 14:00,0.5786666667,0.5786666667,0.5786666667
,2018-06-19 15:00,0.538,0.538,0.538
,2018-06-19 16:00,0.4983333333,0.4983333333,0.4983333333
,2018-06-19 17:00,0.4961666667,0.4961666667,0.4961666667
,2018-06-19 18:00,0.5055,0.5055,0.5055
,2018-06-19 19:00,0.5333333333,0.5333333333,0.5333333333
,2018-06-19 20:00,0.5566666667,0.5566666667,0.5566666667
,2018-06-19 21:00,0.5608333333,0.5608333333,0.5608333333
,2018-06-19 22:00,0.5605,0.5605,0.5605
,2018-06-19 23:00,0.5941666667,0.5941666667,0.5941666667
,2018-06-20 00:00,0.6215,0.6215,0.6215
,2018-06-20 01:00,0.6261666667,0.6261666667,0.6261666667
,2018-06-20 02:00,0.5685,0.5685,0.5685
,2018-06-20 03:00,0.6011666667,0.6011666667,0.6011666667
,2018-06-20 04:00,0.602,0.602,0.602
,2018-06-20 05:00,0.5761666667,0.5761666667,0.5761666667
,2018-06-20 06:00,0.6628333333,0.6628333333,0.6628333333
,2018-06-20 07:00,0.6858333333,0.6858333333,0.6858333333
,2018-06-20 08:00,0.6373333333,0.6373333333,0.6373333333
,2018-06-20 09:00,0.638,0.638,0.638
,2018-06-20 10:00,0.6443333333,0.6443333333,0.6443333333
,2018-06-20 11:00,0.6333333333,0.6333333333,0.6333333333
,2018-06-20 12:00,0.63,0.63,0.63
,2018-06-20 13:00,0.6058333333,0.6058333333,0.6058333333
,2018-06-20 14:00,0.5958333333,0.5958333333,0.5958333333
,2018-06-20 15:00,0.582,0.582,0.582
,2018-06-20 16:00,0.5773333333,0.5773333333,0.5773333333
,2018-06-20 17:00,0.5706666667,0.5706666667,0.5706666667
,2018-06-20 18:00,0.5826666667,0.5826666667,0.5826666667
,2018-06-20 19:00,0.6135,0.6135,0.6135
,2018-06-20 20:00,0.6641666667,0.6641666667,0.6641666667
,2018-06-20 21:00,0.6966666667,0.6966666667,0.6966666667
,2018-06-20 22:00,0.633,0.633,0.633
,2018-06-20 23:00,0.6326666667,0.6326666667,0.6326666667
,2018-06-21 00:00,0.6866666667,0.6866666667,0.6866666667
,2018-06-21 01:00,0.7225,0.7225,0.7225
,2018-06-21 02:00,0.6611666667,0.6611666667,0.6611666667
,2018-06-21 03:00,0.6495,0.6495,0.6495
,2018-06-21 04:00,0.622,0.622,0.622
,2018-06-21 05:00,0.5741666667,0.5741666667,0.5741666667
,2018-06-21 06:00,0.6021666667,0.6021666667,0.6021666667
,2018-06-21 07:00,0.664,0.664,0.664
,2018-06-21 08:00,0.6091666667,0.6091666667,0.6091666667
,2018-06-21 09:00,0.5803333333,0.5803333333,0.5803333333
,2018-06-21 10:00,0.508,0.508,0.508
,2018-06-21 11:00,0.5073333333,0.5073333333,0.5073333333
,2018-06-21 12:00,0.5276666667,0.5276666667,0.5276666667
,2018-06-21 13:00,0.5483333333,0.5483333333,0.5483333333
,2018-06-21 14:00,0.54,0.54,0.54
,2018-06-21 15:00,0.5198333333,0.5198333333,0.5198333333
,2018-06-21 16:00,0.5136666667,0.5136666667,0.5136666667
,2018-06-21 17:00,0.5578333333,0.5578333333,0.5578333333
,2018-06-21 18:00,0.6446666667,0.6446666667,0.6446666667
,2018-06-21 19:00,0.6463333333,0.6463333333,0.6463333333
,2018-06-21 20:00,0.729,0.729,0.729
,2018-06-21 21:00,0.7535,0.7535,0.7535
,2018-06-21 22:00,0.7948333333,0.7948333333,0.7948333333
,2018-06-21 23:00,0.7996666667,0.7996666667,0.7996666667
,2018-06-22 00:00,0.7726666667,0.7726666667,0.7726666667
,2018-06-22 01:00,0.7735,0.7735,0.7735
,2018-06-22 02:00,0.8011666667,0.8011666667,0.8011666667
,2018-06-22 03:00,0.8441666667,0.8441666667,0.8441666667
,2018-06-22 04:00,0.8228333333,0.8228333333,0.8228333333
,2018-06-22 05:00,0.8463333333,0.8463333333,0.8463333333
,2018-06-22 06:00,0.8721666667,0.8721666667,0.8721666667
,2018-06-22 07:00,0.8355,0.8355,0.8355
,2018-06-22 08:00,0.7766666667,0.7766666667,0.7766666667
,2018-06-22 09:00,0.7353333333,0.7353333333,0.7353333333
,2018-06-22 10:00,0.6926666667,0.6926666667,0.6926666667
,2018-06-22 11:00,0.794,0.794,0.794
,2018-06-22 12:00,0.842,0.842,0.842
,2018-06-22 13:00,0.8628333333,0.8628333333,0.8628333333
,2018-06-22 14:00,0.8923333333,0.8923333333,0.8923333333
,2018-06-22 15:00,0.9025,0.9025,0.9025
,2018-06-22 16:00,0.8421666667,0.8421666667,0.8421666667
,2018-06-22 17:00,0.8296666667,0.8296666667,0.8296666667
,2018-06-22 18:00,0.8278333333,0.8278333333,0.8278333333
,2018-06-22 19:00,0.8438333333,0.8438333333,0.8438333333
,2018-06-22 20:00,0.8668333333,0.8668333333,0.8668333333
,2018-06-22 21:00,0.8723333333,0.8723333333,0.8723333333
,2018-06-22 22:00,0.889,0.889,0.889
,2018-06-22 23:00,0.8793333333,0.8793333333,0.8793333333
,2018-06-23 00:00,0.8516666667,0.8516666667,0.8516666667
,2018-06-23 01:00,0.8241666667,0.8241666667,0.8241666667
,2018-06-23 02:00,0.7916666667,0.7916666667,0.7916666667
,2018-06-23 03:00,0.7455,0.7455,0.7455
,2018-06-23 04:00,0.7596666667,0.7596666667,0.7596666667
,2018-06-23 05:00,0.6918333333,0.6918333333,0.6918333333
,2018-06-23 06:00,0.6895,0.6895,0.6895
,2018-06-23 07:00,0.6335,0.6335,0.6335
,2018-06-23 08:00,0.595,0.595,0.595
,2018-06-23 09:00,0.605,0.605,0.605
,2018-06-23 10:00,0.6351666667,0.6351666667,0.6351666667
,2018-06-23 11:00,0.6303333333,0.6303333333,0.6303333333
,2018-06-23 12:00,0.6315,0.6315,0.6315
,2018-06-23 13:00,0.5913333333,0.5913333333,0.5913333333
,2018-06-23 14:00,0.537,0.537,0.537
,2018-06-23 15:00,0.5156666667,0.5156666667,0.5156666667
,2018-06-23 16:00,0.5056666667,0.5056666667,0.5056666667
,2018-06-23 17:00,0.5345,0.5345,0.5345
,2018-06-23 18:00,0.5528333333,0.5528333333,0.5528333333
,2018-06-23 19:00,0.5591666667,0.5591666667,0.5591666667
,2018-06-23 20:00,0.6545,0.6545,0.6545
,2018-06-23 21:00,0.6943333333,0.6943333333,0.6943333333
,2018-06-23 22:00,0.6316666667,0.6316666667,0.6316666667
,2018-06-23 23:00,0.5195,0.5195,0.5195
,2018-06-24 00:00,0.4316666667,0.4316666667,0.4316666667
,2018-06-24 01:00,0.4201666667,0.4201666667,0.4201666667
,2018-06-24 02:00,0.4138333333,0.4138333333,0.4138333333
,2018-06-24 03:00,0.4008333333,0.4008333333,0.4008333333
,2018-06-24 04:00,0.4308333333,0.4308333333,0.4308333333
,2018-06-24 05:00,0.4663333333,0.4663333333,0.4663333333
,2018-06-24 06:00,0.4958333333,0.4958333333,0.4958333333
,2018-06-24 07:00,0.5605,0.5605,0.5605
,2018-06-24 08:00,0.5691666667,0.5691666667,0.5691666667
,2018-06-24 09:00,0.5248333333,0.5248333333,0.5248333333
,2018-06-24 10:00,0.5065,0.5065,0.5065
,2018-06-24 11:00,0.5013333333,0.5013333333,0.5013333333
,2018-06-24 12:00,0.4938333333,0.4938333333,0.4938333333
,2018-06-24 13:00,0.5226666667,0.5226666667,0.5226666667
,2018-06-24 14:00,0.5168333333,0.5168333333,0.5168333333
,2018-06-24 15:00,0.4988333333,0.4988333333,0.4988333333
,2018-06-24 16:00,0.599,0.599,0.599
,2018-06-24 17:00,0.624,0.624,0.624
,2018-06-24 18:00,0.5771666667,0.5771666667,0.5771666667
,2018-06-24 19:00,0.6126666667,0.6126666667,0.6126666667
,2018-06-24 20:00,0.6703333333,0.6703333333,0.6703333333
,2018-06-24 21:00,0.633,0.633,0.633
,2018-06-24 22:00,0.614,0.614,0.614
,2018-06-24 23:00,0.6501666667,0.6501666667,0.6501666667
,2018-06-25 00:00,0.6568333333,0.6568333333,0.6568333333
,2018-06-25 01:00,0.6971666667,0.6971666667,0.6971666667
,2018-06-25 02:00,0.689,0.689,0.689
,2018-06-25 03:00,0.6663333333,0.6663333333,0.6663333333
,2018-06-25 04:00,0.6903333333,0.6903333333,0.6903333333
,2018-06-25 05:00,0.668,0.668,0.668
,2018-06-25 06:00,0.6505,0.6505,0.6505
,2018-06-25 07:00,0.676,0.676,0.676
,2018-06-25 08:00,0.6623333333,0.6623333333,0.6623333333
,2018-06-25 09:00,0.6453333333,0.6453333333,0.6453333333
,2018-06-25 10:00,0.6621666667,0.6621666667,0.6621666667
,2018-06-25 11:00,0.6546666667,0.6546666667,0.6546666667
,2018-06-25 12:00,0.6906666667,0.6906666667,0.6906666667
,2018-06-25 13:00,0.749,0.749,0.749
,2018-06-25 14:00,0.8566666667,0.8566666667,0.8566666667
,2018-06-25 15:00,0.821,0.821,0.821
,2018-06-25 16:00,0.7966666667,0.7966666667,0.7966666667
,2018-06-25 17:00,0.7266666667,0.7266666667,0.7266666667
,2018-06-25 18:00,0.709,0.709,0.709
,2018-06-25 19:00,0.7636666667,0.7636666667,0.7636666667
,2018-06-25 20:00,0.7883333333,0.7883333333,0.7883333333
,2018-06-25 21:00,0.8043333333,0.8043333333,0.8043333333
,2018-06-25 22:00,0.7908333333,0.7908333333,0.7908333333
,2018-06-25 23:00,0.8141666667,0.8141666667,0.8141666667
,2018-06-26 00:00,0.8221666667,0.8221666667,0.8221666667
,2018-06-26 01:00,0.8255,0.8255,0.8255
,2018-06-26 02:00,0.8256666667,0.8256666667,0.8256666667
,2018-06-26 03:00,0.824,0.824,0.824
,2018-06-26 04:00,0.823,0.823,0.823
,2018-06-26 05:00,0.808,0.808,0.808
,2018-06-26 06:00,0.8115,0.8115,0.8115
,2018-06-26 07:00,0.8013333333,0.8013333333,0.8013333333
,2018-06-26 08:00,0.7466666667,0.7466666667,0.7466666667
,2018-06-26 09:00,0.6788333333,0.6788333333,0.6788333333
,2018-06-26 10:00,0.63,0.63,0.63
,2018-06-26 11:00,0.618,0.618,0.618
,2018-06-26 12:00,0.554,0.554,0.554
,2018-06-26 13:00,0.562,0.562,0.562
,2018-06-26 14:00,0.5288333333,0.5288333333,0.5288333333
,2018-06-26 15:00,0.5323333333,0.5323333333,0.5323333333
,2018-06-26 16:00,0.5303333333,0.5303333333,0.5303333333
,2018-06-26 17:00,0.5301666667,0.5301666667,0.5301666667
,2018-06-26 18:00,0.5016666667,0.5016666667,0.5016666667
,2018-06-26 19:00,0.5323333333,0.5323333333,0.5323333333
,2018-06-26 20:00,0.5883333333,0.5883333333,0.5883333333
,2018-06-26 21:00,0.6331666667,0.6331666667,0.6331666667
,2018-06-26 22:00,0.6416666667,0.6416666667,0.6416666667
,2018-06-26 23:00,0.6505,0.6505,0.6505
,2018-06-27 00:00,0.7041666667,0.7041666667,0.7041666667
,2018-06-27 01:00,0.71,0.71,0.71
,2018-06-27 02:00,0.7143333333,0.7143333333,0.7143333333
,2018-06-27 03:00,0.7275,0.7275,0.7275
,2018-06-27 04:00,0.6861666667,0.6861666667,0.6861666667
,2018-06-27 05:00,0.6135,0.6135,0.6135
,2018-06-27 06:00,0.6365,0.6365,0.6365
,2018-06-27 07:00,0.7018333333,0.7018333333,0.7018333333
,2018-06-27 08:00,0.6461666667,0.6461666667,0.6461666667
,2018-06-27 09:00,0.6073333333,0.6073333333,0.6073333333
,2018-06-27 10:00,0.5831666667,0.5831666667,0.5831666667
,2018-06-27 11:00,0.5761666667,0.5761666667,0.5761666667
,2018-06-27 12:00,0.554,0.554,0.554
,2018-06-27 13:00,0.5465,0.5465,0.5465
,2018-06-27 14:00,0.5311666667,0.5311666667,0.5311666667
,2018-06-27 15:00,0.5068333333,0.5068333333,0.5068333333
,2018-06-27 16:00,0.497,0.497,0.497
,2018-06-27 17:00,0.4921666667,0.4921666667,0.4921666667
,2018-06-27 18:00,0.5081666667,0.5081666667,0.5081666667
,2018-06-27 19:00,0.5401666667,0.5401666667,0.5401666667
,2018-06-27 20:00,0.549,0.549,0.549
,2018-06-27 21:00,0.549,0.549,0.549
,2018-06-27 22:00,0.5658333333,0.5658333333,0.5658333333
,2018-06-27 23:00,0.6393333333,0.6393333333,0.6393333333
,2018-06-28 00:00,0.592,0.592,0.592
,2018-06-28 01:00,0.5758333333,0.5758333333,0.5758333333
,2018-06-28 02:00,0.6128333333,0.6128333333,0.6128333333
,2018-06-28 03:00,0.6353333333,0.6353333333,0.6353333333
,2018-06-28 04:00,0.661,0.661,0.661
,2018-06-28 05:00,0.7103333333,0.7103333333,0.7103333333
,2018-06-28 06:00,0.6811666667,0.6811666667,0.6811666667
,2018-06-28 07:00,0.6343333333,0.6343333333,0.6343333333
,2018-06-28 08:00,0.5778333333,0.5778333333,0.5778333333
,2018-06-28 09:00,0.5501666667,0.5501666667,0.5501666667
,2018-06-28 10:00,0.5075,0.5075,0.5075
,2018-06-28 11:00,0.4815,0.4815,0.4815
,2018-06-28 12:00,0.4738333333,0.4738333333,0.4738333333
,2018-06-28 13:00,0.4865,0.4865,0.4865
,2018-06-28 14:00,0.4843333333,0.4843333333,0.4843333333
,2018-06-28 15:00,0.4958333333,0.4958333333,0.4958333333
,2018-06-28 16:00,0.5143333333,0.5143333333,0.5143333333
,2018-06-28 17:00,0.5423333333,0.5423333333,0.5423333333
,2018-06-28 18:00,0.5503333333,0.5503333333,0.5503333333
,2018-06-28 19:00,0.585,0.585,0.585
,2018-06-28 20:00,0.5905,0.5905,0.5905
,2018-06-28 21:00,0.6116666667,0.6116666667,0.6116666667
,2018-06-28 22:00,0.6291666667,0.6291666667,0.6291666667
,2018-06-28 23:00,0.5853333333,0.5853333333,0.5853333333
,2018-06-29 00:00,0.6191666667,0.6191666667,0.6191666667
,2018-06-29 01:00,0.6358333333,0.6358333333,0.6358333333
,2018-06-29 02:00,0.6688333333,0.6688333333,0.6688333333
,2018-06-29 03:00,0.6828333333,0.6828333333,0.6828333333
,2018-06-29 04:00,0.6938333333,0.6938333333,0.6938333333
,2018-06-29 05:00,0.6781666667,0.6781666667,0.6781666667
,2018-06-29 06:00,0.6326666667,0.6326666667,0.6326666667
,2018-06-29 07:00,0.5873333333,0.5873333333,0.5873333333
,2018-06-29 08:00,0.5955,0.5955,0.5955
,2018-06-29 09:00,0.5725,0.5725,0.5725
,2018-06-29 10:00,0.55,0.55,0.55
,2018-06-29 11:00,0.5433333333,0.5433333333,0.5433333333
,2018-06-29 12:00,0.5515,0.5515,0.5515
,2018-06-29 13:00,0.5781666667,0.5781666667,0.5781666667
,2018-06-29 14:00,0.553,0.553,0.553
,2018-06-29 15:00,0.5483333333,0.5483333333,0.5483333333
,2018-06-29 16:00,0.5625,0.5625,0.5625
,2018-06-29 17:00,0.5635,0.5635,0.5635
,2018-06-29 18:00,0.5363333333,0.5363333333,0.5363333333
,2018-06-29 19:00,0.5476666667,0.5476666667,0.5476666667
,2018-06-29 20:00,0.6585,0.6585,0.6585
,2018-06-29 21:00,0.7056666667,0.7056666667,0.7056666667
,2018-06-29 22:00,0.7216666667,0.7216666667,0.7216666667
,2018-06-29 23:00,0.7506666667,0.7506666667,0.7506666667
,2018-06-30 00:00,0.6535,0.6535,0.6535
,2018-06-30 01:00,0.6176666667,0.6176666667,0.6176666667
,2018-06-30 02:00,0.5753333333,0.5753333333,0.5753333333
,2018-06-30 03:00,0.563,0.563,0.563
,2018-06-30 04:00,0.5718333333,0.5718333333,0.5718333333
,2018-06-30 05:00,0.5733333333,0.5733333333,0.5733333333
,2018-06-30 06:00,0.6058333333,0.6058333333,0.6058333333
,2018-06-30 07:00,0.6316666667,0.6316666667,0.6316666667
,2018-06-30 08:00,0.6093333333,0.6093333333,0.6093333333
,2018-06-30 09:00,0.5296666667,0.5296666667,0.5296666667
,2018-06-30 10:00,0.496,0.496,0.496
,2018-06-30 11:00,0.4895,0.4895,0.4895
,2018-06-30 12:00,0.4845,0.4845,0.4845
,2018-06-30 13:00,0.5005,0.5005,0.5005
,2018-06-30 14:00,0.4866666667,0.4866666667,0.4866666667
,2018-06-30 15:00,0.486,0.486,0.486
,2018-06-30 16:00,0.4675,0.4675,0.4675
,2018-06-30 17:00,0.4661666667,0.4661666667,0.4661666667
,2018-06-30 18:00,0.4901666667,0.4901666667,0.4901666667
,2018-06-30 19:00,0.4993333333,0.4993333333,0.4993333333
,2018-06-30 20:00,0.5965,0.5965,0.5965
,2018-06-30 21:00,0.6675,0.6675,0.6675
,2018-06-30 22:00,0.6646666667,0.6646666667,0.6646666667
,2018-06-30 23:00,0.5878333333,0.5878333333,0.5878333333
,2018-07-01 00:00,0.5531666667,0.5531666667,0.5531666667
,2018-07-01 01:00,0.5555,0.5555,0.5555
,2018-07-01 02:00,0.5366666667,0.5366666667,0.5366666667
,2018-07-01 03:00,0.4766666667,0.4766666667,0.4766666667
,2018-07-01 04:00,0.4781666667,0.4781666667,0.4781666667
,2018-07-01 05:00,0.4785,0.4785,0.4785
,2018-07-01 06:00,0.5228333333,0.5228333333,0.5228333333
,2018-07-01 07:00,0.53,0.53,0.53
,2018-07-01 08:00,0.4575,0.4575,0.4575
,2018-07-01 09:00,0.445,0.445,0.445
,2018-07-01 10:00,0.4301666667,0.4301666667,0.4301666667
,2018-07-01 11:00,0.4476666667,0.4476666667,0.4476666667
,2018-07-01 12:00,0.4786666667,0.4786666667,0.4786666667
,2018-07-01 13:00,0.5018333333,0.5018333333,0.5018333333
,2018-07-01 14:00,0.4735,0.4735,0.4735
,2018-07-01 15:00,0.4496666667,0.4496666667,0.4496666667
,2018-07-01 16:00,0.4476666667,0.4476666667,0.4476666667
,2018-07-01 17:00,0.4586666667,0.4586666667,0.4586666667
,2018-07-01 18:00,0.4835,0.4835,0.4835
,2018-07-01 19:00,0.5206666667,0.5206666667,0.5206666667
,2018-07-01 20:00,0.5841666667,0.5841666667,0.5841666667
,2018-07-01 21:00,0.6273333333,0.6273333333,0.6273333333
,2018-07-01 22:00,0.6158333333,0.6158333333,0.6158333333
,2018-07-01 23:00,0.6436666667,0.6436666667,0.6436666667
,2018-07-02 00:00,0.6311666667,0.6311666667,0.6311666667
,2018-07-02 01:00,0.6576666667,0.6576666667,0.6576666667
,2018-07-02 02:00,0.6665,0.6665,0.6665
,2018-07-02 03:00,0.5855,0.5855,0.5855
,2018-07-02 04:00,0.6388333333,0.6388333333,0.6388333333
,2018-07-02 05:00,0.6338333333,0.6338333333,0.6338333333
,2018-07-02 06:00,0.6395,0.6395,0.6395
,2018-07-02 07:00,0.6218333333,0.6218333333,0.6218333333
,2018-07-02 08:00,0.5671666667,0.5671666667,0.5671666667
,2018-07-02 09:00,0.5483333333,0.5483333333,0.5483333333
,2018-07-02 10:00,0.5483333333,0.5483333333,0.5483333333
,2018-07-02 11:00,0.5278333333,0.5278333333,0.5278333333
,2018-07-02 12:00,0.5063333333,0.5063333333,0.5063333333
,2018-07-02 13:00,0.5116666667,0.5116666667,0.5116666667
,2018-07-02 14:00,0.49,0.49,0.49
,2018-07-02 15:00,0.4711666667,0.4711666667,0.4711666667
,2018-07-02 16:00,0.4603333333,0.4603333333,0.4603333333
,2018-07-02 17:00,0.4528333333,0.4528333333,0.4528333333
,2018-07-02 18:00,0.4716666667,0.4716666667,0.4716666667
,2018-07-02 19:00,0.5205,0.5205,0.5205
,2018-07-02 20:00,0.6235,0.6235,0.6235
,2018-07-02 21:00,0.753,0.753,0.753
,2018-07-02 22:00,0.8051666667,0.8051666667,0.8051666667
,2018-07-02 23:00,0.8126666667,0.8126666667,0.8126666667
,2018-07-03 00:00,0.8323333333,0.8323333333,0.8323333333
,2018-07-03 01:00,0.797,0.797,0.797
,2018-07-03 02:00,0.785,0.785,0.785
,2018-07-03 03:00,0.8,0.8,0.8
,2018-07-03 04:00,0.8375,0.8375,0.8375
,2018-07-03 05:00,0.842,0.842,0.842
,2018-07-03 06:00,0.855,0.855,0.855
,2018-07-03 07:00,0.8646666667,0.8646666667,0.8646666667
,2018-07-03 08:00,0.8258333333,0.8258333333,0.8258333333
,2018-07-03 09:00,0.7466666667,0.7466666667,0.7466666667
,2018-07-03 10:00,0.7236666667,0.7236666667,0.7236666667
,2018-07-03 11:00,0.7181666667,0.7181666667,0.7181666667
,2018-07-03 12:00,0.6838333333,0.6838333333,0.6838333333
,2018-07-03 13:00,0.6061666667,0.6061666667,0.6061666667
,2018-07-03 14:00,0.581,0.581,0.581
,2018-07-03 15:00,0.539,0.539,0.539
,2018-07-03 16:00,0.5601666667,0.5601666667,0.5601666667
,2018-07-03 17:00,0.5593333333,0.5593333333,0.5593333333
,2018-07-03 18:00,0.6111666667,0.6111666667,0.6111666667
,2018-07-03 19:00,0.706,0.706,0.706
,2018-07-03 20:00,0.7436666667,0.7436666667,0.7436666667
,2018-07-03 21:00,0.7865,0.7865,0.7865
,2018-07-03 22:00,0.8373333333,0.8373333333,0.8373333333
,2018-07-03 23:00,0.8685,0.8685,0.8685
,2018-07-04 00:00,0.8336666667,0.8336666667,0.8336666667
,2018-07-04 01:00,0.8515,0.8515,0.8515
,2018-07-04 02:00,0.8796666667,0.8796666667,0.8796666667
,2018-07-04 03:00,0.8913333333,0.8913333333,0.8913333333
,2018-07-04 04:00,0.9055,0.9055,0.9055
,2018-07-04 05:00,0.9038333333,0.9038333333,0.9038333333
